id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_288,2016-05-21,10:38:02,,,4,430957,1,22,77,99,6391,1
SI_288,2016-05-21,10:38:09,,,4,441852,2,78,96,174,10895,1
SI_288,2016-05-21,10:38:20,,,4,449775,3,66,46,132,7923,0
SI_288,2016-05-21,10:38:28,,,4,459509,4,44,57,101,9734,1
SI_288,2016-05-21,10:38:37,,,4,476795,5,26,67,91,17286,0
SI_288,2016-05-21,10:38:55,,,4,492839,6,88,32,116,16043,0
SI_288,2016-05-21,10:39:11,,,4,497095,7,42,40,82,4256,1
SI_288,2016-05-21,10:39:15,,,4,505936,8,59,67,126,8841,1
SI_288,2016-05-21,10:39:24,,,4,511244,9,93,35,128,5308,1
SI_288,2016-05-21,10:39:29,,,4,516086,10,35,19,54,4842,1
SI_288,2016-05-21,10:39:34,,,4,521767,11,45,41,86,5681,1
SI_288,2016-05-21,10:39:40,,,4,526501,12,64,11,75,4734,1
SI_288,2016-05-21,10:39:44,,,4,538096,13,85,28,113,11595,1
SI_288,2016-05-21,10:39:56,,,4,543277,14,19,51,70,5180,1
SI_288,2016-05-21,10:40:01,,,4,544567,15,49,86,,1290,0
