id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_451,2016-03-07,21:59:28,,,1,34783,1,54,98,172,29012,0
SI_451,2016-03-07,21:59:57,,,1,43152,2,67,32,99,8369,1
SI_451,2016-03-07,22:00:05,,,1,58215,3,64,44,84,15063,0
SI_451,2016-03-07,22:00:20,,,1,71949,4,86,40,126,13734,1
SI_451,2016-03-07,22:00:34,,,1,81702,5,68,31,109,9753,0
SI_451,2016-03-07,22:00:44,,,1,90865,6,28,22,50,9163,1
SI_451,2016-03-07,22:00:53,,,1,94396,7,20,88,108,3530,1
SI_451,2016-03-07,22:00:57,,,1,100663,8,18,70,88,6267,1
SI_451,2016-03-07,22:01:03,,,1,110129,9,82,89,171,9466,1
SI_451,2016-03-07,22:01:12,,,1,123630,10,88,91,178,13501,0
SI_451,2016-03-07,22:01:26,,,1,125810,11,14,62,,2180,0
