id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_573,2016-04-30,14:25:45,,,3,302297,1,92,21,113,6563,1
SI_573,2016-04-30,14:25:52,,,3,305701,2,36,35,71,3403,1
SI_573,2016-04-30,14:25:55,,,3,309169,3,52,30,82,3468,1
SI_573,2016-04-30,14:25:59,,,3,314245,4,94,66,160,5073,1
SI_573,2016-04-30,14:26:04,,,3,317672,5,63,52,115,3427,1
SI_573,2016-04-30,14:26:07,,,3,322222,6,62,91,153,4550,1
SI_573,2016-04-30,14:26:12,,,3,326913,7,86,65,151,4690,1
SI_573,2016-04-30,14:26:16,,,3,332446,8,39,23,62,5532,1
SI_573,2016-04-30,14:26:22,,,3,335326,9,51,53,103,2877,0
SI_573,2016-04-30,14:26:25,,,3,344931,10,80,83,163,9604,1
SI_573,2016-04-30,14:26:34,,,3,349815,11,85,46,131,4883,1
SI_573,2016-04-30,14:26:39,,,3,356008,12,66,65,131,6192,1
SI_573,2016-04-30,14:26:45,,,3,360558,13,13,94,107,4549,1
SI_573,2016-04-30,14:26:50,,,3,368387,14,16,76,92,7824,1
SI_573,2016-04-30,14:26:58,,,3,373951,15,68,66,134,5563,1
SI_573,2016-04-30,14:27:03,,,3,380595,16,57,67,124,6642,1
SI_573,2016-04-30,14:27:10,,,3,385975,17,79,23,102,5380,1
SI_573,2016-04-30,14:27:15,,,3,394813,18,35,87,132,8837,0
SI_573,2016-04-30,14:27:24,,,3,403036,19,87,46,133,8222,1
SI_573,2016-04-30,14:27:33,,,3,411088,20,98,93,191,8051,1
SI_573,2016-04-30,14:27:41,,,3,415728,21,86,48,,4639,0
