id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_289,2016-04-11,10:41:25,,,5,584257,1,35,91,126,4397,1
SI_289,2016-04-11,10:41:30,,,5,587810,2,51,54,105,3551,1
SI_289,2016-04-11,10:41:33,,,5,591287,3,91,56,147,3476,1
SI_289,2016-04-11,10:41:37,,,5,596551,4,11,65,76,5264,1
SI_289,2016-04-11,10:41:42,,,5,600361,5,93,60,153,3808,1
SI_289,2016-04-11,10:41:46,,,5,607272,6,61,87,148,6909,1
SI_289,2016-04-11,10:41:53,,,5,622444,7,36,92,128,15171,1
SI_289,2016-04-11,10:42:08,,,5,628610,8,64,17,81,6164,1
SI_289,2016-04-11,10:42:14,,,5,633905,9,81,26,107,5293,1
SI_289,2016-04-11,10:42:20,,,5,646725,10,29,79,118,12819,0
SI_289,2016-04-11,10:42:32,,,5,653923,11,69,14,83,7196,1
SI_289,2016-04-11,10:42:40,,,5,658189,12,26,80,106,4264,1
SI_289,2016-04-11,10:42:44,,,5,664256,13,93,15,108,6065,1
SI_289,2016-04-11,10:42:50,,,5,670866,14,17,59,78,6610,0
SI_289,2016-04-11,10:42:56,,,5,677411,15,99,56,155,6543,1
SI_289,2016-04-11,10:43:03,,,5,686603,16,88,91,179,9190,1
SI_289,2016-04-11,10:43:12,,,5,698720,17,65,88,153,12115,1
SI_289,2016-04-11,10:43:24,,,5,699861,18,69,80,,1140,0
