id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_258,2016-03-01,11:39:41,,,5,541497,1,71,51,122,4593,1
SI_258,2016-03-01,11:39:46,,,5,546083,2,89,34,123,4586,1
SI_258,2016-03-01,11:39:50,,,5,550931,3,26,66,94,4848,0
SI_258,2016-03-01,11:39:55,,,5,556617,4,38,34,72,5686,1
SI_258,2016-03-01,11:40:01,,,5,561068,5,16,54,70,4451,1
SI_258,2016-03-01,11:40:05,,,5,566951,6,58,84,142,5883,1
SI_258,2016-03-01,11:40:11,,,5,574751,7,80,16,96,7800,1
SI_258,2016-03-01,11:40:19,,,5,580258,8,81,33,114,5506,1
SI_258,2016-03-01,11:40:25,,,5,584034,9,35,83,118,3776,1
SI_258,2016-03-01,11:40:28,,,5,589734,10,78,34,112,5700,1
SI_258,2016-03-01,11:40:34,,,5,595849,11,51,38,89,6115,1
SI_258,2016-03-01,11:40:40,,,5,600069,12,19,82,101,4220,1
SI_258,2016-03-01,11:40:44,,,5,605294,13,81,88,169,5225,1
SI_258,2016-03-01,11:40:50,,,5,609469,14,64,99,163,4175,1
SI_258,2016-03-01,11:40:54,,,5,612654,15,31,65,96,3185,1
SI_258,2016-03-01,11:40:57,,,5,616003,16,43,22,65,3349,1
SI_258,2016-03-01,11:41:00,,,5,620000,17,51,36,87,3997,1
SI_258,2016-03-01,11:41:04,,,5,624307,18,90,95,185,4307,1
SI_258,2016-03-01,11:41:09,,,5,627987,19,99,65,164,3680,1
SI_258,2016-03-01,11:41:12,,,5,631320,20,53,14,67,3333,1
SI_258,2016-03-01,11:41:16,,,5,634838,21,53,49,102,3518,1
SI_258,2016-03-01,11:41:19,,,5,642073,22,73,65,138,7235,1
SI_258,2016-03-01,11:41:26,,,5,647509,23,95,98,193,5436,1
SI_258,2016-03-01,11:41:32,,,5,651891,24,61,12,73,4382,1
SI_258,2016-03-01,11:41:36,,,5,655179,25,41,28,69,3288,1
SI_258,2016-03-01,11:41:39,,,5,657818,26,34,82,,2639,0
