id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_267,2016-03-14,16:00:09,,,4,447616,1,39,48,87,5553,1
SI_267,2016-03-14,16:00:14,,,4,452598,2,24,76,100,4978,1
SI_267,2016-03-14,16:00:19,,,4,456348,3,43,31,74,3748,1
SI_267,2016-03-14,16:00:23,,,4,462800,4,45,52,97,6450,1
SI_267,2016-03-14,16:00:29,,,4,467711,5,24,21,45,4910,1
SI_267,2016-03-14,16:00:34,,,4,475351,6,27,65,92,7638,1
SI_267,2016-03-14,16:00:42,,,4,481334,7,40,38,78,5981,1
SI_267,2016-03-14,16:00:48,,,4,487238,8,37,80,117,5903,1
SI_267,2016-03-14,16:00:54,,,4,494149,9,85,18,103,6910,1
SI_267,2016-03-14,16:01:01,,,4,502458,10,48,47,95,8303,1
SI_267,2016-03-14,16:01:09,,,4,506967,11,82,20,102,4508,1
SI_267,2016-03-14,16:01:13,,,4,511187,12,47,20,67,4219,1
SI_267,2016-03-14,16:01:18,,,4,519199,13,63,48,101,8008,0
SI_267,2016-03-14,16:01:26,,,4,524098,14,17,40,57,4898,1
SI_267,2016-03-14,16:01:31,,,4,528031,15,12,25,37,3932,1
SI_267,2016-03-14,16:01:35,,,4,535345,16,78,15,93,7313,1
SI_267,2016-03-14,16:01:42,,,4,546209,17,53,94,147,10862,1
SI_267,2016-03-14,16:01:53,,,4,554502,18,19,74,93,8291,1
SI_267,2016-03-14,16:02:01,,,4,562057,19,37,46,,7554,0
