id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_297,2016-04-25,10:37:19,,,4,420153,1,91,55,146,3325,1
SI_297,2016-04-25,10:37:22,,,4,424029,2,41,70,111,3876,1
SI_297,2016-04-25,10:37:26,,,4,426294,3,59,12,71,2265,1
SI_297,2016-04-25,10:37:28,,,4,429256,4,49,33,82,2961,1
SI_297,2016-04-25,10:37:31,,,4,431159,5,29,30,59,1903,1
SI_297,2016-04-25,10:37:33,,,4,435073,6,28,96,124,3914,1
SI_297,2016-04-25,10:37:37,,,4,437231,7,15,24,39,2158,1
SI_297,2016-04-25,10:37:39,,,4,440252,8,74,34,108,3021,1
SI_297,2016-04-25,10:37:42,,,4,444099,9,70,63,133,3847,1
SI_297,2016-04-25,10:37:46,,,4,447204,10,59,39,98,3105,1
SI_297,2016-04-25,10:37:49,,,4,449194,11,21,15,36,1990,1
SI_297,2016-04-25,10:37:51,,,4,453252,12,78,95,173,4058,1
SI_297,2016-04-25,10:37:55,,,4,457579,13,57,80,137,4327,1
SI_297,2016-04-25,10:38:00,,,4,460196,14,50,39,89,2617,1
SI_297,2016-04-25,10:38:02,,,4,467729,15,89,55,154,7533,0
SI_297,2016-04-25,10:38:10,,,4,471310,16,23,66,89,3581,1
SI_297,2016-04-25,10:38:13,,,4,474507,17,96,27,123,3197,1
SI_297,2016-04-25,10:38:17,,,4,479562,18,76,17,93,5055,1
SI_297,2016-04-25,10:38:22,,,4,482931,19,73,35,108,3368,1
SI_297,2016-04-25,10:38:25,,,4,485829,20,63,31,94,2898,1
SI_297,2016-04-25,10:38:28,,,4,489067,21,34,53,87,3238,1
SI_297,2016-04-25,10:38:31,,,4,492795,22,34,37,71,3727,1
SI_297,2016-04-25,10:38:35,,,4,496293,23,72,84,156,3498,1
SI_297,2016-04-25,10:38:38,,,4,500491,24,92,21,113,4198,1
SI_297,2016-04-25,10:38:43,,,4,506747,25,77,66,143,6256,1
SI_297,2016-04-25,10:38:49,,,4,511508,26,95,59,154,4761,1
SI_297,2016-04-25,10:38:54,,,4,514411,27,83,44,127,2903,1
SI_297,2016-04-25,10:38:57,,,4,517968,28,92,49,141,3557,1
SI_297,2016-04-25,10:39:00,,,4,522360,29,17,57,74,4392,1
SI_297,2016-04-25,10:39:05,,,4,528615,30,93,48,141,6255,1
SI_297,2016-04-25,10:39:11,,,4,532170,31,95,27,122,3555,1
SI_297,2016-04-25,10:39:14,,,4,536837,32,97,89,,4667,0
