id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_293,2016-04-22,14:18:12,,,1,15400,1,24,39,63,9729,1
SI_293,2016-04-22,14:18:22,,,1,26844,2,39,96,135,11441,1
SI_293,2016-04-22,14:18:34,,,1,34276,3,37,91,128,7431,1
SI_293,2016-04-22,14:18:41,,,1,41844,4,39,13,52,7567,1
SI_293,2016-04-22,14:18:49,,,1,50856,5,50,68,118,9010,1
SI_293,2016-04-22,14:18:58,,,1,58104,6,73,76,149,7248,1
SI_293,2016-04-22,14:19:05,,,1,66828,7,53,36,89,8724,1
SI_293,2016-04-22,14:19:14,,,1,75471,8,81,73,154,8643,1
SI_293,2016-04-22,14:19:22,,,1,87820,9,65,81,146,12349,1
SI_293,2016-04-22,14:19:35,,,1,98730,10,86,42,128,10909,1
SI_293,2016-04-22,14:19:46,,,1,125671,11,35,83,,26939,0
