id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
Sl_203,2015-10-27,07:10:01,1445926201179,5,592266,1,91,62,153,4444,1
Sl_203,2015-10-27,07:10:05,1445926201179,5,595659,2,24,74,98,3393,1
Sl_203,2015-10-27,07:10:09,1445926201179,5,600760,3,22,69,91,5101,1
Sl_203,2015-10-27,07:10:14,1445926201179,5,606423,4,98,45,143,5663,1
Sl_203,2015-10-27,07:10:19,1445926201179,5,613777,5,47,27,74,7354,1
Sl_203,2015-10-27,07:10:27,1445926201179,5,620781,6,75,89,164,7004,1
Sl_203,2015-10-27,07:10:34,1445926201179,5,629931,7,47,76,123,9150,1
Sl_203,2015-10-27,07:10:43,1445926201179,5,635975,8,70,54,124,6044,1
Sl_203,2015-10-27,07:10:49,1445926201179,5,642063,9,92,65,157,6087,1
Sl_203,2015-10-27,07:10:55,1445926201179,5,647615,10,42,34,76,5552,1
Sl_203,2015-10-27,07:11:00,1445926201179,5,651464,11,70,80,150,3848,1
Sl_203,2015-10-27,07:11:04,1445926201179,5,659934,12,96,48,154,8470,0
Sl_203,2015-10-27,07:11:13,1445926201179,5,663684,13,90,25,115,3750,1
Sl_203,2015-10-27,07:11:17,1445926201179,5,668765,14,21,64,85,5081,1
Sl_203,2015-10-27,07:11:22,1445926201179,5,676390,15,67,70,137,7625,1
Sl_203,2015-10-27,07:11:29,1445926201179,5,681416,16,70,99,169,5025,1
Sl_203,2015-10-27,07:11:34,1445926201179,5,689150,17,36,54,90,7734,1
Sl_203,2015-10-27,07:11:42,1445926201179,5,694637,18,81,23,104,5487,1
Sl_203,2015-10-27,07:11:47,1445926201179,5,700151,19,51,39,90,5513,1
Sl_203,2015-10-27,07:11:53,1445926201179,5,705445,20,50,12,62,5294,1
Sl_203,2015-10-27,07:11:58,1445926201179,5,707826,21,60,67,,2380,0
