id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_265,2016-03-09,11:35:13,,,2,161292,1,25,99,124,3357,1
SI_265,2016-03-09,11:35:16,,,2,167657,2,14,79,93,6365,1
SI_265,2016-03-09,11:35:22,,,2,169640,3,22,22,44,1983,1
SI_265,2016-03-09,11:35:24,,,2,175307,4,63,56,119,5667,1
SI_265,2016-03-09,11:35:30,,,2,178857,5,25,13,38,3549,1
SI_265,2016-03-09,11:35:33,,,2,188657,6,29,93,122,9799,1
SI_265,2016-03-09,11:35:43,,,2,196757,7,28,65,93,8100,1
SI_265,2016-03-09,11:35:51,,,2,203826,8,29,59,98,7068,0
SI_265,2016-03-09,11:35:58,,,2,208508,9,55,60,115,4682,1
SI_265,2016-03-09,11:36:03,,,2,217557,10,87,39,126,9049,1
SI_265,2016-03-09,11:36:12,,,2,222707,11,18,26,44,5150,1
SI_265,2016-03-09,11:36:17,,,2,229388,12,72,46,118,6681,1
SI_265,2016-03-09,11:36:24,,,2,231573,13,32,60,92,2185,1
SI_265,2016-03-09,11:36:26,,,2,236490,14,46,85,131,4917,1
SI_265,2016-03-09,11:36:31,,,2,241508,15,37,49,86,5018,1
SI_265,2016-03-09,11:36:36,,,2,243856,16,61,30,91,2348,1
SI_265,2016-03-09,11:36:38,,,2,250873,17,63,97,160,7017,1
SI_265,2016-03-09,11:36:45,,,2,254757,18,35,32,67,3884,1
SI_265,2016-03-09,11:36:49,,,2,260648,19,79,78,157,5891,1
SI_265,2016-03-09,11:36:55,,,2,265057,20,56,52,108,4409,1
SI_265,2016-03-09,11:37:00,,,2,270937,21,66,83,149,5879,1
SI_265,2016-03-09,11:37:06,,,2,277940,22,96,65,,7003,0
