id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_136,2015-04-17,12:32:36,1429266756336,2,161125,1,56,41,97,3733,1
SI_136,2015-04-17,12:32:40,1429266756336,2,165300,2,24,62,86,4174,1
SI_136,2015-04-17,12:32:44,1429266756336,2,168935,3,74,25,99,3635,1
SI_136,2015-04-17,12:32:47,1429266756336,2,176601,4,53,62,115,7665,1
SI_136,2015-04-17,12:32:55,1429266756336,2,182339,5,37,69,106,5737,1
SI_136,2015-04-17,12:33:01,1429266756336,2,186116,6,14,25,39,3777,1
SI_136,2015-04-17,12:33:05,1429266756336,2,190466,7,59,34,93,4350,1
SI_136,2015-04-17,12:33:09,1429266756336,2,195482,8,22,84,106,5016,1
SI_136,2015-04-17,12:33:14,1429266756336,2,203183,9,91,25,116,7700,1
SI_136,2015-04-17,12:33:22,1429266756336,2,208112,10,47,23,70,4928,1
SI_136,2015-04-17,12:33:27,1429266756336,2,214540,11,92,66,158,6428,1
SI_136,2015-04-17,12:33:33,1429266756336,2,219194,12,86,84,170,4654,1
SI_136,2015-04-17,12:33:38,1429266756336,2,224983,13,51,34,85,5789,1
SI_136,2015-04-17,12:33:43,1429266756336,2,230177,14,89,69,158,5194,1
SI_136,2015-04-17,12:33:49,1429266756336,2,241893,15,91,21,112,11716,1
SI_136,2015-04-17,12:34:00,1429266756336,2,250391,16,41,87,128,8497,1
SI_136,2015-04-17,12:34:09,1429266756336,2,253027,17,20,33,53,2636,1
SI_136,2015-04-17,12:34:11,1429266756336,2,255489,18,40,29,69,2462,1
SI_136,2015-04-17,12:34:14,1429266756336,2,260429,19,48,69,117,4940,1
SI_136,2015-04-17,12:34:19,1429266756336,2,267990,20,38,64,102,7560,1
SI_136,2015-04-17,12:34:26,1429266756336,2,271822,21,63,64,127,3832,1
SI_136,2015-04-17,12:34:30,1429266756336,2,278082,22,76,61,,6259,0
