id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_433,2016-03-03,11:35:50,,,1,11753,1,67,66,133,6095,1
SI_433,2016-03-03,11:35:56,,,1,17251,2,98,29,17,5498,0
SI_433,2016-03-03,11:36:01,,,1,22716,3,35,23,58,5465,1
SI_433,2016-03-03,11:36:07,,,1,26762,4,38,52,90,4045,1
SI_433,2016-03-03,11:36:11,,,1,36096,5,94,88,182,9334,1
SI_433,2016-03-03,11:36:20,,,1,39829,6,14,24,38,3733,1
SI_433,2016-03-03,11:36:24,,,1,44020,7,71,17,88,4190,1
SI_433,2016-03-03,11:36:28,,,1,50298,8,97,49,146,6278,1
SI_433,2016-03-03,11:36:34,,,1,55444,9,45,45,90,5146,1
SI_433,2016-03-03,11:36:39,,,1,61814,10,54,48,102,6370,1
SI_433,2016-03-03,11:36:46,,,1,74049,11,86,56,144,12235,0
SI_433,2016-03-03,11:36:58,,,1,84764,12,26,88,114,10715,1
SI_433,2016-03-03,11:37:09,,,1,87967,13,80,72,152,3203,1
SI_433,2016-03-03,11:37:12,,,1,95162,14,86,66,152,7195,1
SI_433,2016-03-03,11:37:19,,,1,118816,15,45,69,114,23653,1
SI_433,2016-03-03,11:37:43,,,1,122863,16,16,24,40,4046,1
SI_433,2016-03-03,11:37:47,,,1,125664,17,51,91,,2801,0
