id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
Sl_216,2015-11-12,12:30:48,1447327848453,1,8403,1,30,73,103,2651,1
Sl_216,2015-11-12,12:30:51,1447327848453,1,13778,2,18,57,75,5375,1
Sl_216,2015-11-12,12:30:56,1447327848453,1,20272,3,70,64,134,6493,1
Sl_216,2015-11-12,12:31:02,1447327848453,1,24288,4,49,22,7,4016,0
Sl_216,2015-11-12,12:31:06,1447327848453,1,30226,5,72,21,93,5938,1
Sl_216,2015-11-12,12:31:12,1447327848453,1,38571,6,61,69,120,8345,0
Sl_216,2015-11-12,12:31:21,1447327848453,1,41312,7,44,60,104,2740,1
Sl_216,2015-11-12,12:31:24,1447327848453,1,45678,8,41,62,103,4366,1
Sl_216,2015-11-12,12:31:28,1447327848453,1,49356,9,61,49,110,3678,1
Sl_216,2015-11-12,12:31:32,1447327848453,1,55519,10,27,89,116,6163,1
Sl_216,2015-11-12,12:31:38,1447327848453,1,58537,11,71,21,92,3018,1
Sl_216,2015-11-12,12:31:41,1447327848453,1,61309,12,90,74,164,2772,1
Sl_216,2015-11-12,12:31:44,1447327848453,1,66792,13,68,77,145,5483,1
Sl_216,2015-11-12,12:31:49,1447327848453,1,69511,14,58,40,98,2719,1
Sl_216,2015-11-12,12:31:52,1447327848453,1,75791,15,86,18,104,6280,1
Sl_216,2015-11-12,12:31:58,1447327848453,1,78371,16,70,14,84,2580,1
Sl_216,2015-11-12,12:32:01,1447327848453,1,85288,17,83,89,172,6917,1
Sl_216,2015-11-12,12:32:07,1447327848453,1,90839,18,73,62,135,5551,1
Sl_216,2015-11-12,12:32:13,1447327848453,1,93843,19,31,71,102,3003,1
Sl_216,2015-11-12,12:32:16,1447327848453,1,97588,20,61,40,101,3745,1
Sl_216,2015-11-12,12:32:20,1447327848453,1,100704,21,54,59,113,3116,1
Sl_216,2015-11-12,12:32:23,1447327848453,1,103871,22,63,17,80,3167,1
Sl_216,2015-11-12,12:32:26,1447327848453,1,108721,23,96,95,191,4850,1
Sl_216,2015-11-12,12:32:31,1447327848453,1,114057,24,43,81,124,5336,1
Sl_216,2015-11-12,12:32:36,1447327848453,1,118688,25,22,39,61,4631,1
Sl_216,2015-11-12,12:32:41,1447327848453,1,125758,26,72,43,,7070,0
