id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_278,2016-05-10,14:44:31,,,2,145738,1,31,11,42,3457,1
SI_278,2016-05-10,14:44:35,,,2,149600,2,53,95,148,3857,1
SI_278,2016-05-10,14:44:38,,,2,152961,3,93,96,189,3359,1
SI_278,2016-05-10,14:44:42,,,2,155361,4,21,56,77,2393,1
SI_278,2016-05-10,14:44:44,,,2,159635,5,90,98,188,4268,1
SI_278,2016-05-10,14:44:48,,,2,163112,6,53,18,71,3475,1
SI_278,2016-05-10,14:44:52,,,2,165848,7,91,92,183,2733,1
SI_278,2016-05-10,14:44:55,,,2,169786,8,95,50,145,3934,1
SI_278,2016-05-10,14:44:59,,,2,172293,9,60,27,87,2503,1
SI_278,2016-05-10,14:45:01,,,2,177411,10,61,81,142,5117,1
SI_278,2016-05-10,14:45:06,,,2,182866,11,22,62,84,5450,1
SI_278,2016-05-10,14:45:12,,,2,186640,12,78,82,16,3773,0
SI_278,2016-05-10,14:45:15,,,2,189259,13,83,12,95,2618,1
SI_278,2016-05-10,14:45:18,,,2,193869,14,66,34,100,4608,1
SI_278,2016-05-10,14:45:23,,,2,197413,15,37,27,64,3538,1
SI_278,2016-05-10,14:45:26,,,2,205541,16,21,95,116,8127,1
SI_278,2016-05-10,14:45:34,,,2,211126,17,17,82,99,5584,1
SI_278,2016-05-10,14:45:40,,,2,219158,18,39,38,77,8028,1
SI_278,2016-05-10,14:45:48,,,2,224978,19,15,39,54,5819,1
SI_278,2016-05-10,14:45:54,,,2,234328,20,23,88,111,9348,1
SI_278,2016-05-10,14:46:03,,,2,238806,21,65,69,134,4474,1
SI_278,2016-05-10,14:46:08,,,2,248504,22,57,19,76,9697,1
SI_278,2016-05-10,14:46:17,,,2,252980,23,99,56,155,4475,1
SI_278,2016-05-10,14:46:22,,,2,255796,24,80,43,123,2812,1
SI_278,2016-05-10,14:46:25,,,2,258561,25,23,22,45,2760,1
SI_278,2016-05-10,14:46:27,,,2,262269,26,11,56,67,3708,1
SI_278,2016-05-10,14:46:31,,,2,262338,27,69,89,,68,0
