id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_289,2016-04-11,05:24:40,,,4,495600,1,57,99,156,16145,1
SI_289,2016-04-11,05:24:57,,,4,504585,2,29,25,54,8983,1
SI_289,2016-04-11,05:25:05,,,4,513385,3,66,53,119,8798,1
SI_289,2016-04-11,05:25:14,,,4,521767,4,92,19,111,8380,1
SI_289,2016-04-11,05:25:23,,,4,524941,5,51,20,71,3172,1
SI_289,2016-04-11,05:25:26,,,4,529694,6,91,93,184,4750,1
SI_289,2016-04-11,05:25:31,,,4,536187,7,97,52,149,6493,1
SI_289,2016-04-11,05:25:37,,,4,548904,8,58,93,151,12715,1
SI_289,2016-04-11,05:25:50,,,4,559758,9,55,27,82,10852,1
SI_289,2016-04-11,05:26:01,,,4,573720,10,81,67,148,13961,1
SI_289,2016-04-11,05:26:15,,,4,582145,11,89,88,177,8424,1
SI_289,2016-04-11,05:26:23,,,4,588970,12,48,14,62,6824,1
SI_289,2016-04-11,05:26:30,,,4,596707,13,39,52,91,7735,1
SI_289,2016-04-11,05:26:38,,,4,599451,14,21,50,,2743,0
