id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_263,2016-03-30,14:47:09,,,1,13049,1,42,61,103,7377,1
SI_263,2016-03-30,14:47:17,,,1,21230,2,82,44,126,8181,1
SI_263,2016-03-30,14:47:25,,,1,32164,3,39,19,58,10934,1
SI_263,2016-03-30,14:47:36,,,1,36952,4,52,41,93,4788,1
SI_263,2016-03-30,14:47:41,,,1,42553,5,20,57,77,5601,1
SI_263,2016-03-30,14:47:46,,,1,51731,6,59,81,140,9178,1
SI_263,2016-03-30,14:47:55,,,1,59129,7,61,38,99,7397,1
SI_263,2016-03-30,14:48:03,,,1,69548,8,57,85,142,10419,1
SI_263,2016-03-30,14:48:13,,,1,94702,9,72,57,129,25153,1
SI_263,2016-03-30,14:48:38,,,1,99851,10,90,50,140,5149,1
SI_263,2016-03-30,14:48:43,,,1,106499,11,74,35,109,6648,1
SI_263,2016-03-30,14:48:50,,,1,118384,12,98,20,118,11885,1
SI_263,2016-03-30,14:49:02,,,1,124902,13,67,60,127,6518,1
SI_263,2016-03-30,14:49:08,,,1,125679,14,15,44,,777,0
