id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_270,2016-03-15,11:27:57,,,4,395217,1,20,21,41,3476,1
SI_270,2016-03-15,11:28:00,,,4,406562,2,39,93,132,11344,1
SI_270,2016-03-15,11:28:12,,,4,414072,3,58,19,77,7509,1
SI_270,2016-03-15,11:28:19,,,4,418841,4,76,22,98,4768,1
SI_270,2016-03-15,11:28:24,,,4,424078,5,14,31,45,5236,1
SI_270,2016-03-15,11:28:29,,,4,433645,6,17,65,83,9566,0
SI_270,2016-03-15,11:28:39,,,4,441924,7,64,18,82,8277,1
SI_270,2016-03-15,11:28:47,,,4,450383,8,51,84,135,8458,1
SI_270,2016-03-15,11:28:55,,,4,459444,9,69,19,88,9059,1
SI_270,2016-03-15,11:29:04,,,4,464706,10,89,91,180,5260,1
SI_270,2016-03-15,11:29:10,,,4,471418,11,66,56,102,6711,0
SI_270,2016-03-15,11:29:16,,,4,476850,12,36,21,57,5431,1
SI_270,2016-03-15,11:29:22,,,4,484923,13,34,33,67,8071,1
SI_270,2016-03-15,11:29:30,,,4,495104,14,38,65,103,10180,1
SI_270,2016-03-15,11:29:40,,,4,506051,15,70,41,111,10945,1
SI_270,2016-03-15,11:29:51,,,4,511742,16,65,78,,5691,0
