id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_193,2015-11-01,22:34:07,1446413647637,1,14900,1,61,26,87,9176,1
SI_193,2015-11-01,22:34:16,1446413647637,1,22457,2,99,23,122,7557,1
SI_193,2015-11-01,22:34:24,1446413647637,1,30914,3,81,94,175,8457,1
SI_193,2015-11-01,22:34:32,1446413647637,1,37539,4,19,18,38,6625,0
SI_193,2015-11-01,22:34:39,1446413647637,1,43111,5,99,53,152,5571,1
SI_193,2015-11-01,22:34:45,1446413647637,1,48786,6,85,12,97,5675,1
SI_193,2015-11-01,22:34:50,1446413647637,1,58534,7,62,18,80,9748,1
SI_193,2015-11-01,22:35:00,1446413647637,1,61858,8,47,31,78,3323,1
SI_193,2015-11-01,22:35:03,1446413647637,1,69009,9,18,94,112,7151,1
SI_193,2015-11-01,22:35:10,1446413647637,1,71804,10,50,11,61,2795,1
SI_193,2015-11-01,22:35:13,1446413647637,1,79527,11,91,69,160,7722,1
SI_193,2015-11-01,22:35:21,1446413647637,1,83071,12,41,62,102,3544,0
SI_193,2015-11-01,22:35:24,1446413647637,1,90811,13,88,76,164,7740,1
SI_193,2015-11-01,22:35:32,1446413647637,1,97910,14,55,67,122,7099,1
SI_193,2015-11-01,22:35:39,1446413647637,1,104287,15,49,60,109,6377,1
SI_193,2015-11-01,22:35:46,1446413647637,1,108226,16,28,88,110,3939,0
SI_193,2015-11-01,22:35:50,1446413647637,1,112985,17,28,42,70,4759,1
SI_193,2015-11-01,22:35:54,1446413647637,1,116763,18,34,53,87,3777,1
SI_193,2015-11-01,22:35:58,1446413647637,1,125731,19,65,88,,8967,0
