id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_275,2016-03-22,21:30:11,,,2,159758,1,73,98,171,6354,1
SI_275,2016-03-22,21:30:18,,,2,167288,2,88,31,119,7529,1
SI_275,2016-03-22,21:30:25,,,2,171475,3,75,60,135,4187,1
SI_275,2016-03-22,21:30:30,,,2,174153,4,51,22,73,2677,1
SI_275,2016-03-22,21:30:32,,,2,176529,5,40,57,97,2374,1
SI_275,2016-03-22,21:30:35,,,2,179555,6,80,76,156,3025,1
SI_275,2016-03-22,21:30:38,,,2,183389,7,17,37,54,3834,1
SI_275,2016-03-22,21:30:41,,,2,187846,8,54,47,101,4457,1
SI_275,2016-03-22,21:30:46,,,2,190955,9,11,97,108,3109,1
SI_275,2016-03-22,21:30:49,,,2,193507,10,40,57,97,2552,1
SI_275,2016-03-22,21:30:52,,,2,195860,11,71,71,142,2352,1
SI_275,2016-03-22,21:30:54,,,2,198273,12,68,40,108,2413,1
SI_275,2016-03-22,21:30:56,,,2,201426,13,62,19,81,3153,1
SI_275,2016-03-22,21:31:00,,,2,203875,14,12,32,44,2447,1
SI_275,2016-03-22,21:31:02,,,2,207733,15,50,65,115,3857,1
SI_275,2016-03-22,21:31:06,,,2,210408,16,62,27,89,2675,1
SI_275,2016-03-22,21:31:08,,,2,212991,17,22,73,95,2583,1
SI_275,2016-03-22,21:31:11,,,2,216985,18,69,84,153,3992,1
SI_275,2016-03-22,21:31:15,,,2,219517,19,31,64,95,2531,1
SI_275,2016-03-22,21:31:18,,,2,222666,20,12,96,108,3148,1
SI_275,2016-03-22,21:31:21,,,2,227175,21,35,48,83,4509,1
SI_275,2016-03-22,21:31:25,,,2,229625,22,30,17,47,2450,1
SI_275,2016-03-22,21:31:28,,,2,232446,23,12,42,54,2821,1
SI_275,2016-03-22,21:31:31,,,2,235384,24,80,57,137,2938,1
SI_275,2016-03-22,21:31:33,,,2,238895,25,43,92,135,3510,1
SI_275,2016-03-22,21:31:37,,,2,241115,26,60,11,71,2219,1
SI_275,2016-03-22,21:31:39,,,2,244638,27,20,47,67,3523,1
SI_275,2016-03-22,21:31:43,,,2,248909,28,46,19,65,4270,1
SI_275,2016-03-22,21:31:47,,,2,252365,29,31,95,126,3456,1
SI_275,2016-03-22,21:31:50,,,2,254850,30,57,51,108,2484,1
SI_275,2016-03-22,21:31:53,,,2,257977,31,37,17,44,3127,0
SI_275,2016-03-22,21:31:56,,,2,262197,32,86,32,118,4220,1
SI_275,2016-03-22,21:32:00,,,2,265378,33,61,94,155,3181,1
SI_275,2016-03-22,21:32:03,,,2,270962,34,76,97,173,5581,1
SI_275,2016-03-22,21:32:09,,,2,273455,35,29,75,,2490,0
