id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_161,2015-05-27,16:24:03,1432736643352,1,10325,1,46,23,69,4574,1
SI_161,2015-05-27,16:24:07,1432736643352,1,15933,2,85,68,153,5608,1
SI_161,2015-05-27,16:24:13,1432736643352,1,18275,3,26,30,56,2342,1
SI_161,2015-05-27,16:24:15,1432736643352,1,21161,4,90,31,121,2886,1
SI_161,2015-05-27,16:24:18,1432736643352,1,28216,5,98,69,167,7055,1
SI_161,2015-05-27,16:24:25,1432736643352,1,33632,6,18,67,85,5415,1
SI_161,2015-05-27,16:24:31,1432736643352,1,38628,7,98,56,154,4996,1
SI_161,2015-05-27,16:24:36,1432736643352,1,45876,8,92,81,173,7247,1
SI_161,2015-05-27,16:24:43,1432736643352,1,57019,9,43,79,122,11143,1
SI_161,2015-05-27,16:24:54,1432736643352,1,65198,10,37,96,133,8179,1
SI_161,2015-05-27,16:25:02,1432736643352,1,69000,11,80,46,126,3802,1
SI_161,2015-05-27,16:25:06,1432736643352,1,78839,12,68,78,146,9839,1
SI_161,2015-05-27,16:25:16,1432736643352,1,84158,13,18,27,45,5319,1
SI_161,2015-05-27,16:25:21,1432736643352,1,92397,14,66,55,121,8239,1
SI_161,2015-05-27,16:25:29,1432736643352,1,99632,15,87,88,175,7235,1
SI_161,2015-05-27,16:25:37,1432736643352,1,104509,16,59,41,100,4877,1
SI_161,2015-05-27,16:25:42,1432736643352,1,111055,17,87,29,116,6546,1
SI_161,2015-05-27,16:25:48,1432736643352,1,116358,18,17,36,53,5303,1
SI_161,2015-05-27,16:25:53,1432736643352,1,125300,19,46,82,128,8942,1
SI_161,2015-05-27,16:26:02,1432736643352,1,125755,20,55,17,,455,0
