id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_297,2016-04-25,05:51:39,,,5,623000,1,94,67,161,5333,1
SI_297,2016-04-25,05:51:44,,,5,628812,2,37,96,133,5812,1
SI_297,2016-04-25,05:51:50,,,5,633107,3,64,60,128,4294,0
SI_297,2016-04-25,05:51:54,,,5,636542,4,81,34,115,3435,1
SI_297,2016-04-25,05:51:57,,,5,641069,5,27,91,118,4527,1
SI_297,2016-04-25,05:52:02,,,5,643832,6,41,61,102,2763,1
SI_297,2016-04-25,05:52:05,,,5,648513,7,63,88,151,4681,1
SI_297,2016-04-25,05:52:09,,,5,657175,8,94,57,151,8662,1
SI_297,2016-04-25,05:52:18,,,5,660418,9,20,86,106,3242,1
SI_297,2016-04-25,05:52:21,,,5,663642,10,98,71,169,3224,1
SI_297,2016-04-25,05:52:25,,,5,668623,11,27,65,92,4981,1
SI_297,2016-04-25,05:52:29,,,5,673158,12,54,47,101,4534,1
SI_297,2016-04-25,05:52:34,,,5,676094,13,23,99,122,2936,1
SI_297,2016-04-25,05:52:37,,,5,678313,14,30,12,42,2219,1
SI_297,2016-04-25,05:52:39,,,5,682606,15,62,84,146,4293,1
SI_297,2016-04-25,05:52:43,,,5,687039,16,77,41,115,4433,0
SI_297,2016-04-25,05:52:48,,,5,693218,17,17,62,79,6179,1
SI_297,2016-04-25,05:52:54,,,5,696064,18,24,18,42,2845,1
SI_297,2016-04-25,05:52:57,,,5,700094,19,83,35,118,4030,1
SI_297,2016-04-25,05:53:01,,,5,703196,20,66,22,88,3102,1
SI_297,2016-04-25,05:53:04,,,5,710738,21,92,39,131,7542,1
SI_297,2016-04-25,05:53:12,,,5,714599,22,90,92,182,3861,1
SI_297,2016-04-25,05:53:15,,,5,721243,23,33,83,116,6644,1
SI_297,2016-04-25,05:53:22,,,5,723692,24,60,27,87,2449,1
SI_297,2016-04-25,05:53:25,,,5,725870,25,74,11,85,2178,1
SI_297,2016-04-25,05:53:27,,,5,728072,26,14,90,104,2202,1
SI_297,2016-04-25,05:53:29,,,5,732620,27,27,96,123,4548,1
SI_297,2016-04-25,05:53:33,,,5,737334,28,58,80,138,4714,1
SI_297,2016-04-25,05:53:38,,,5,737678,29,81,74,,344,0
