id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_286,2016-05-04,10:42:42,,,4,457078,1,93,76,169,11061,1
SI_286,2016-05-04,10:42:53,,,4,463534,2,18,15,33,6456,1
SI_286,2016-05-04,10:42:59,,,4,474570,3,44,95,139,11036,1
SI_286,2016-05-04,10:43:11,,,4,477768,4,70,19,89,3198,1
SI_286,2016-05-04,10:43:14,,,4,483199,5,87,80,167,5431,1
SI_286,2016-05-04,10:43:19,,,4,490539,6,99,99,198,7340,1
SI_286,2016-05-04,10:43:27,,,4,500085,7,39,18,57,9545,1
SI_286,2016-05-04,10:43:36,,,4,507130,8,45,70,115,7045,1
SI_286,2016-05-04,10:43:43,,,4,524348,9,67,86,153,17218,1
SI_286,2016-05-04,10:44:00,,,4,529683,10,58,12,70,5335,1
SI_286,2016-05-04,10:44:06,,,4,538967,11,46,38,84,9284,1
SI_286,2016-05-04,10:44:15,,,4,562021,12,59,52,109,23054,0
SI_286,2016-05-04,10:44:38,,,4,566023,13,13,92,,4002,0
