id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_249,2016-03-03,11:36:51,,,1,21005,1,75,49,124,14759,1
SI_249,2016-03-03,11:37:05,,,1,30871,2,96,66,162,9866,1
SI_249,2016-03-03,11:37:15,,,1,36431,3,52,55,107,5560,1
SI_249,2016-03-03,11:37:21,,,1,43324,4,39,54,93,6892,1
SI_249,2016-03-03,11:37:28,,,1,47457,5,51,30,81,4133,1
SI_249,2016-03-03,11:37:32,,,1,58828,6,86,36,122,11371,1
SI_249,2016-03-03,11:37:43,,,1,64992,7,68,31,99,6161,1
SI_249,2016-03-03,11:37:49,,,1,69262,8,35,45,80,4270,1
SI_249,2016-03-03,11:37:54,,,1,80652,9,91,23,114,11390,1
SI_249,2016-03-03,11:38:05,,,1,88420,10,42,62,104,7768,1
SI_249,2016-03-03,11:38:13,,,1,101617,11,88,24,112,13196,1
SI_249,2016-03-03,11:38:26,,,1,108465,12,30,32,62,6847,1
SI_249,2016-03-03,11:38:33,,,1,121342,13,89,56,144,12877,0
SI_249,2016-03-03,11:38:46,,,1,126249,14,25,63,,4907,0
