id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_276,2016-03-23,11:39:21,,,5,555799,1,70,65,135,3937,1
SI_276,2016-03-23,11:39:25,,,5,562235,2,97,14,111,6432,1
SI_276,2016-03-23,11:39:31,,,5,566552,3,74,79,153,4314,1
SI_276,2016-03-23,11:39:35,,,5,575898,4,49,83,122,9345,0
SI_276,2016-03-23,11:39:45,,,5,580984,5,40,49,89,5083,1
SI_276,2016-03-23,11:39:50,,,5,584775,6,60,94,154,3790,1
SI_276,2016-03-23,11:39:54,,,5,588102,7,35,21,56,3326,1
SI_276,2016-03-23,11:39:57,,,5,594681,8,71,48,119,6579,1
SI_276,2016-03-23,11:40:04,,,5,600504,9,50,67,117,5823,1
SI_276,2016-03-23,11:40:09,,,5,609592,10,84,67,151,9088,1
SI_276,2016-03-23,11:40:18,,,5,614943,11,18,14,32,5350,1
SI_276,2016-03-23,11:40:24,,,5,621525,12,18,57,75,6582,1
SI_276,2016-03-23,11:40:30,,,5,624902,13,90,60,150,3373,1
SI_276,2016-03-23,11:40:34,,,5,628668,14,80,14,94,3765,1
SI_276,2016-03-23,11:40:38,,,5,632446,15,50,20,70,3777,1
SI_276,2016-03-23,11:40:41,,,5,639074,16,91,45,136,6627,1
SI_276,2016-03-23,11:40:48,,,5,647679,17,58,97,155,8604,1
SI_276,2016-03-23,11:40:57,,,5,658741,18,88,53,141,11062,1
SI_276,2016-03-23,11:41:08,,,5,667458,19,87,14,101,8716,1
SI_276,2016-03-23,11:41:16,,,5,671457,20,68,92,160,3999,1
SI_276,2016-03-23,11:41:20,,,5,671862,21,67,70,,404,0
