id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_246,2016-01-29,12:36:46,1454067406428,2,163648,1,41,54,95,3152,1
SI_246,2016-01-29,12:36:49,1454067406428,2,166622,2,38,72,110,2973,1
SI_246,2016-01-29,12:36:52,1454067406428,2,171893,3,27,59,76,5270,0
SI_246,2016-01-29,12:36:57,1454067406428,2,176507,4,56,76,132,4613,1
SI_246,2016-01-29,12:37:02,1454067406428,2,180943,5,58,49,107,4436,1
SI_246,2016-01-29,12:37:06,1454067406428,2,184483,6,25,13,38,3540,1
SI_246,2016-01-29,12:37:10,1454067406428,2,188251,7,39,35,74,3768,1
SI_246,2016-01-29,12:37:14,1454067406428,2,192795,8,31,58,89,4544,1
SI_246,2016-01-29,12:37:18,1454067406428,2,198025,9,27,94,121,5229,1
SI_246,2016-01-29,12:37:23,1454067406428,2,201158,10,45,90,15,3133,0
SI_246,2016-01-29,12:37:27,1454067406428,2,209742,11,75,47,122,8583,1
SI_246,2016-01-29,12:37:35,1454067406428,2,215046,12,14,44,58,5304,1
SI_246,2016-01-29,12:37:40,1454067406428,2,218747,13,36,43,79,3701,1
SI_246,2016-01-29,12:37:44,1454067406428,2,221985,14,90,33,123,3238,1
SI_246,2016-01-29,12:37:47,1454067406428,2,225225,15,91,50,141,3238,1
SI_246,2016-01-29,12:37:51,1454067406428,2,228957,16,51,93,144,3732,1
SI_246,2016-01-29,12:37:54,1454067406428,2,232026,17,40,19,59,3069,1
SI_246,2016-01-29,12:37:57,1454067406428,2,236574,18,99,94,193,4547,1
SI_246,2016-01-29,12:38:02,1454067406428,2,240943,19,93,97,190,4368,1
SI_246,2016-01-29,12:38:06,1454067406428,2,245415,20,32,22,54,4472,1
SI_246,2016-01-29,12:38:11,1454067406428,2,250617,21,78,25,103,5201,1
SI_246,2016-01-29,12:38:16,1454067406428,2,254626,22,43,61,104,4009,1
SI_246,2016-01-29,12:38:20,1454067406428,2,258134,23,62,16,78,3508,1
SI_246,2016-01-29,12:38:24,1454067406428,2,264838,24,78,33,111,6704,1
SI_246,2016-01-29,12:38:30,1454067406428,2,269751,25,28,59,67,4912,0
SI_246,2016-01-29,12:38:35,1454067406428,2,275149,26,86,65,151,5398,1
SI_246,2016-01-29,12:38:41,1454067406428,2,278668,27,13,22,35,3519,1
SI_246,2016-01-29,12:38:44,1454067406428,2,280503,28,16,45,,1835,0
