id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_101,2015-02-20,07:04:17,1424412257340,1,13846,1,87,55,142,8173,1
SI_101,2015-02-20,07:04:25,1424412257340,1,19231,2,92,50,142,5382,1
SI_101,2015-02-20,07:04:30,1424412257340,1,25866,3,85,39,124,6634,1
SI_101,2015-02-20,07:04:37,1424412257340,1,29235,4,30,48,78,3368,1
SI_101,2015-02-20,07:04:40,1424412257340,1,33167,5,47,32,79,3931,1
SI_101,2015-02-20,07:04:44,1424412257340,1,38849,6,13,75,88,5681,1
SI_101,2015-02-20,07:04:50,1424412257340,1,43829,7,79,27,106,4978,1
SI_101,2015-02-20,07:04:55,1424412257340,1,51682,8,78,57,135,7852,1
SI_101,2015-02-20,07:05:03,1424412257340,1,56059,9,64,76,14,4375,0
SI_101,2015-02-20,07:05:07,1424412257340,1,63854,10,77,16,93,7794,1
SI_101,2015-02-20,07:05:15,1424412257340,1,69232,11,22,75,97,5377,1
SI_101,2015-02-20,07:05:20,1424412257340,1,83559,12,29,18,47,14326,1
SI_101,2015-02-20,07:05:35,1424412257340,1,91190,13,67,79,146,7631,1
SI_101,2015-02-20,07:05:42,1424412257340,1,97165,14,49,28,77,5975,1
SI_101,2015-02-20,07:05:48,1424412257340,1,100706,15,11,87,98,3540,1
SI_101,2015-02-20,07:05:52,1424412257340,1,107666,16,43,98,142,6959,0
SI_101,2015-02-20,07:05:59,1424412257340,1,111634,17,74,72,146,3967,1
SI_101,2015-02-20,07:06:03,1424412257340,1,115450,18,13,80,93,3813,1
SI_101,2015-02-20,07:06:07,1424412257340,1,123591,19,16,17,33,8140,1
SI_101,2015-02-20,07:06:15,1424412257340,1,125674,20,22,45,,2082,0
