id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_101,2015-02-20,16:28:08,1424446088558,1,8988,1,51,35,86,3318,1
SI_101,2015-02-20,16:28:11,1424446088558,1,15560,2,92,21,113,6570,1
SI_101,2015-02-20,16:28:18,1424446088558,1,19126,3,80,48,128,3566,1
SI_101,2015-02-20,16:28:22,1424446088558,1,24079,4,55,99,144,4953,0
SI_101,2015-02-20,16:28:26,1424446088558,1,28107,5,26,39,65,4028,1
SI_101,2015-02-20,16:28:30,1424446088558,1,31285,6,33,57,90,3177,1
SI_101,2015-02-20,16:28:34,1424446088558,1,36464,7,67,41,108,5178,1
SI_101,2015-02-20,16:28:39,1424446088558,1,42364,8,77,35,112,5899,1
SI_101,2015-02-20,16:28:45,1424446088558,1,44514,9,66,33,99,2149,1
SI_101,2015-02-20,16:28:47,1424446088558,1,49316,10,52,19,71,4801,1
SI_101,2015-02-20,16:28:52,1424446088558,1,54318,11,25,19,44,5001,1
SI_101,2015-02-20,16:28:57,1424446088558,1,61304,12,34,77,111,6985,1
SI_101,2015-02-20,16:29:04,1424446088558,1,69154,13,45,98,143,7849,1
SI_101,2015-02-20,16:29:12,1424446088558,1,75088,14,13,76,89,5933,1
SI_101,2015-02-20,16:29:17,1424446088558,1,78159,15,24,54,78,3070,1
SI_101,2015-02-20,16:29:21,1424446088558,1,82468,16,52,53,105,4308,1
SI_101,2015-02-20,16:29:25,1424446088558,1,86973,17,34,90,124,4504,1
SI_101,2015-02-20,16:29:29,1424446088558,1,94834,18,28,88,116,7860,1
SI_101,2015-02-20,16:29:37,1424446088558,1,102570,19,78,83,161,7735,1
SI_101,2015-02-20,16:29:45,1424446088558,1,108487,20,69,58,127,5916,1
SI_101,2015-02-20,16:29:51,1424446088558,1,112249,21,42,60,102,3760,1
SI_101,2015-02-20,16:29:55,1424446088558,1,118974,22,55,58,113,6724,1
SI_101,2015-02-20,16:30:01,1424446088558,1,125669,23,39,78,,6694,0
