id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_139,2015-04-21,12:47:20,1429613240077,5,581128,1,31,65,96,4024,1
SI_139,2015-04-21,12:47:24,1429613240077,5,585531,2,89,85,174,4402,1
SI_139,2015-04-21,12:47:28,1429613240077,5,589423,3,35,22,57,3892,1
SI_139,2015-04-21,12:47:32,1429613240077,5,593767,4,17,99,116,4344,1
SI_139,2015-04-21,12:47:36,1429613240077,5,597096,5,21,67,88,3328,1
SI_139,2015-04-21,12:47:40,1429613240077,5,600651,6,72,36,108,3553,1
SI_139,2015-04-21,12:47:43,1429613240077,5,605224,7,92,12,104,4572,1
SI_139,2015-04-21,12:47:48,1429613240077,5,609440,8,48,90,18,4215,0
SI_139,2015-04-21,12:47:52,1429613240077,5,615721,9,80,28,108,6280,1
SI_139,2015-04-21,12:47:58,1429613240077,5,620643,10,28,61,9,4922,0
SI_139,2015-04-21,12:48:03,1429613240077,5,631082,11,38,75,113,10438,1
SI_139,2015-04-21,12:48:14,1429613240077,5,639849,12,79,59,138,8767,1
SI_139,2015-04-21,12:48:22,1429613240077,5,645505,13,52,16,68,5656,1
SI_139,2015-04-21,12:48:28,1429613240077,5,650093,14,52,92,144,4588,1
SI_139,2015-04-21,12:48:33,1429613240077,5,654465,15,75,25,100,4372,1
SI_139,2015-04-21,12:48:37,1429613240077,5,659458,16,44,57,101,4993,1
SI_139,2015-04-21,12:48:42,1429613240077,5,665731,17,56,83,139,6272,1
SI_139,2015-04-21,12:48:48,1429613240077,5,671042,18,87,41,128,5311,1
SI_139,2015-04-21,12:48:54,1429613240077,5,676144,19,98,23,121,5102,1
SI_139,2015-04-21,12:48:59,1429613240077,5,681906,20,89,47,16,5762,0
SI_139,2015-04-21,12:49:04,1429613240077,5,689104,21,11,36,47,7198,1
SI_139,2015-04-21,12:49:12,1429613240077,5,696441,22,51,76,127,7337,1
SI_139,2015-04-21,12:49:19,1429613240077,5,697106,23,75,44,,664,0
