id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_228,2015-12-22,16:21:25,1450797685983,5,531140,1,69,78,147,5582,1
SI_228,2015-12-22,16:21:31,1450797685983,5,535505,2,56,65,121,4365,1
SI_228,2015-12-22,16:21:35,1450797685983,5,538593,3,16,24,40,3088,1
SI_228,2015-12-22,16:21:39,1450797685983,5,544093,4,76,96,172,5499,1
SI_228,2015-12-22,16:21:44,1450797685983,5,547645,5,46,46,92,3552,1
SI_228,2015-12-22,16:21:48,1450797685983,5,552916,6,28,78,106,5271,1
SI_228,2015-12-22,16:21:53,1450797685983,5,557466,7,14,89,13,4550,0
SI_228,2015-12-22,16:21:57,1450797685983,5,565063,8,19,49,68,7597,1
SI_228,2015-12-22,16:22:05,1450797685983,5,571238,9,76,38,114,6175,1
SI_228,2015-12-22,16:22:11,1450797685983,5,575664,10,33,16,49,4426,1
SI_228,2015-12-22,16:22:16,1450797685983,5,578050,11,64,11,7,2386,0
SI_228,2015-12-22,16:22:18,1450797685983,5,582470,12,44,43,87,4420,1
SI_228,2015-12-22,16:22:22,1450797685983,5,585148,13,90,75,165,2678,1
SI_228,2015-12-22,16:22:25,1450797685983,5,587415,14,90,96,186,2267,1
SI_228,2015-12-22,16:22:27,1450797685983,5,594633,15,64,53,117,7218,1
SI_228,2015-12-22,16:22:35,1450797685983,5,599569,16,15,58,73,4936,1
SI_228,2015-12-22,16:22:39,1450797685983,5,605709,17,66,34,100,6140,1
SI_228,2015-12-22,16:22:46,1450797685983,5,608968,18,26,30,56,3259,1
SI_228,2015-12-22,16:22:49,1450797685983,5,615432,19,48,94,142,6464,1
SI_228,2015-12-22,16:22:55,1450797685983,5,617768,20,31,54,85,2336,1
SI_228,2015-12-22,16:22:58,1450797685983,5,624302,21,83,35,128,6534,0
SI_228,2015-12-22,16:23:04,1450797685983,5,628969,22,93,76,169,4667,1
SI_228,2015-12-22,16:23:09,1450797685983,5,633310,23,45,80,125,4341,1
SI_228,2015-12-22,16:23:13,1450797685983,5,635492,24,50,42,92,2182,1
SI_228,2015-12-22,16:23:15,1450797685983,5,643873,25,94,62,156,8381,1
SI_228,2015-12-22,16:23:24,1450797685983,5,645552,26,31,71,,1679,0
