id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_208,2015-11-19,16:09:25,1447945765815,2,137407,1,94,97,201,15838,0
SI_208,2015-11-19,16:09:41,1447945765815,2,145367,2,51,94,145,7960,1
SI_208,2015-11-19,16:09:49,1447945765815,2,154539,3,45,83,128,9172,1
SI_208,2015-11-19,16:09:58,1447945765815,2,167035,4,71,48,119,12496,1
SI_208,2015-11-19,16:10:11,1447945765815,2,188102,5,46,82,134,21067,0
SI_208,2015-11-19,16:10:32,1447945765815,2,197022,6,83,54,135,8920,0
SI_208,2015-11-19,16:10:41,1447945765815,2,207498,7,39,96,13,10475,0
SI_208,2015-11-19,16:10:51,1447945765815,2,222882,8,75,88,163,15384,1
SI_208,2015-11-19,16:11:07,1447945765815,2,228689,9,74,75,149,5807,1
SI_208,2015-11-19,16:11:12,1447945765815,2,241577,10,79,39,,12888,0
