id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_275,2016-03-23,06:28:13,,,1,10688,1,28,88,116,4973,1
SI_275,2016-03-23,06:28:18,,,1,15168,2,81,93,174,4479,1
SI_275,2016-03-23,06:28:22,,,1,17576,3,20,78,98,2407,1
SI_275,2016-03-23,06:28:25,,,1,22552,4,89,74,163,4975,1
SI_275,2016-03-23,06:28:30,,,1,25568,5,36,50,86,3016,1
SI_275,2016-03-23,06:28:33,,,1,30904,6,13,48,61,5336,1
SI_275,2016-03-23,06:28:38,,,1,35537,7,56,28,84,4631,1
SI_275,2016-03-23,06:28:43,,,1,40913,8,63,39,102,5376,1
SI_275,2016-03-23,06:28:48,,,1,44169,9,43,65,108,3255,1
SI_275,2016-03-23,06:28:51,,,1,47086,10,80,61,141,2915,1
SI_275,2016-03-23,06:28:54,,,1,51832,11,49,81,130,4746,1
SI_275,2016-03-23,06:28:59,,,1,55520,12,94,94,188,3687,1
SI_275,2016-03-23,06:29:03,,,1,59140,13,12,51,63,3620,1
SI_275,2016-03-23,06:29:06,,,1,62365,14,35,90,125,3222,1
SI_275,2016-03-23,06:29:10,,,1,66103,15,41,58,99,3737,1
SI_275,2016-03-23,06:29:13,,,1,73015,16,91,75,166,6912,1
SI_275,2016-03-23,06:29:20,,,1,78192,17,85,17,102,5176,1
SI_275,2016-03-23,06:29:25,,,1,81449,18,11,57,68,3257,1
SI_275,2016-03-23,06:29:29,,,1,84046,19,11,30,41,2596,1
SI_275,2016-03-23,06:29:31,,,1,88325,20,68,84,152,4278,1
SI_275,2016-03-23,06:29:36,,,1,93235,21,76,89,165,4910,1
SI_275,2016-03-23,06:29:40,,,1,96483,22,94,13,107,3248,1
SI_275,2016-03-23,06:29:44,,,1,98901,23,27,80,10,2416,0
SI_275,2016-03-23,06:29:46,,,1,106632,24,23,92,115,7730,1
SI_275,2016-03-23,06:29:54,,,1,112654,25,81,11,92,6021,1
SI_275,2016-03-23,06:30:00,,,1,125120,26,19,34,53,12466,1
SI_275,2016-03-23,06:30:12,,,1,125713,27,69,94,,593,0
