id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_228,2015-12-21,23:22:29,1450736549572,1,16964,1,65,36,101,11153,1
SI_228,2015-12-21,23:22:40,1450736549572,1,22429,2,27,48,75,5465,1
SI_228,2015-12-21,23:22:46,1450736549572,1,30584,3,25,38,63,8155,1
SI_228,2015-12-21,23:22:54,1450736549572,1,32629,4,20,63,83,2045,1
SI_228,2015-12-21,23:22:56,1450736549572,1,35780,5,61,65,126,3151,1
SI_228,2015-12-21,23:22:59,1450736549572,1,38918,6,70,37,107,3138,1
SI_228,2015-12-21,23:23:02,1450736549572,1,43180,7,55,46,101,4261,1
SI_228,2015-12-21,23:23:06,1450736549572,1,45569,8,26,80,106,2389,1
SI_228,2015-12-21,23:23:09,1450736549572,1,51266,9,38,97,135,5697,1
SI_228,2015-12-21,23:23:15,1450736549572,1,53802,10,60,52,112,2536,1
SI_228,2015-12-21,23:23:17,1450736549572,1,56166,11,60,72,132,2364,1
SI_228,2015-12-21,23:23:19,1450736549572,1,59677,12,73,21,94,3511,1
SI_228,2015-12-21,23:23:23,1450736549572,1,61901,13,60,22,82,2224,1
SI_228,2015-12-21,23:23:25,1450736549572,1,69120,14,37,84,121,7219,1
SI_228,2015-12-21,23:23:32,1450736549572,1,78716,15,76,96,172,9596,1
SI_228,2015-12-21,23:23:42,1450736549572,1,86783,16,37,69,106,8067,1
SI_228,2015-12-21,23:23:50,1450736549572,1,91267,17,59,61,120,4484,1
SI_228,2015-12-21,23:23:55,1450736549572,1,95004,18,66,44,110,3737,1
SI_228,2015-12-21,23:23:58,1450736549572,1,98770,19,15,43,58,3766,1
SI_228,2015-12-21,23:24:02,1450736549572,1,102040,20,28,99,127,3270,1
SI_228,2015-12-21,23:24:05,1450736549572,1,104570,21,70,71,141,2530,1
SI_228,2015-12-21,23:24:08,1450736549572,1,110052,22,91,33,126,5482,0
SI_228,2015-12-21,23:24:13,1450736549572,1,114238,23,66,61,127,4186,1
SI_228,2015-12-21,23:24:18,1450736549572,1,123857,24,82,59,141,9618,1
SI_228,2015-12-21,23:24:27,1450736549572,1,125813,25,34,41,,1956,0
