id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_288,2016-05-20,21:56:47,,,4,441951,1,83,50,133,8260,1
SI_288,2016-05-20,21:56:55,,,4,445995,2,24,52,56,4043,0
SI_288,2016-05-20,21:56:59,,,4,450019,3,47,67,114,4023,1
SI_288,2016-05-20,21:57:03,,,4,460136,4,85,78,163,10117,1
SI_288,2016-05-20,21:57:13,,,4,475152,5,84,63,147,15016,1
SI_288,2016-05-20,21:57:28,,,4,482293,6,19,23,42,7140,1
SI_288,2016-05-20,21:57:36,,,4,486799,7,90,31,121,4506,1
SI_288,2016-05-20,21:57:40,,,4,497600,8,78,86,164,10800,1
SI_288,2016-05-20,21:57:51,,,4,502594,9,24,25,49,4993,1
SI_288,2016-05-20,21:57:56,,,4,509184,10,15,23,38,6590,1
SI_288,2016-05-20,21:58:03,,,4,514651,11,61,75,136,5466,1
SI_288,2016-05-20,21:58:08,,,4,522040,12,80,22,102,7389,1
SI_288,2016-05-20,21:58:15,,,4,526236,13,28,21,49,4196,1
SI_288,2016-05-20,21:58:20,,,4,536188,14,79,53,132,9951,1
SI_288,2016-05-20,21:58:30,,,4,543360,15,84,95,179,7171,1
SI_288,2016-05-20,21:58:37,,,4,549037,16,83,24,107,5677,1
SI_288,2016-05-20,21:58:42,,,4,553693,17,93,22,,4656,0
