id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
Sl_198,2015-10-18,09:19:39,1445152779270,4,418732,1,92,21,113,4113,1
Sl_198,2015-10-18,09:19:43,1445152779270,4,423122,2,21,69,90,4390,1
Sl_198,2015-10-18,09:19:47,1445152779270,4,428208,3,95,72,167,5086,1
Sl_198,2015-10-18,09:19:52,1445152779270,4,433921,4,76,64,140,5713,1
Sl_198,2015-10-18,09:19:58,1445152779270,4,439854,5,81,62,143,5933,1
Sl_198,2015-10-18,09:20:04,1445152779270,4,443388,6,53,25,78,3534,1
Sl_198,2015-10-18,09:20:08,1445152779270,4,449106,7,87,62,149,5718,1
Sl_198,2015-10-18,09:20:13,1445152779270,4,453304,8,91,37,128,4198,1
Sl_198,2015-10-18,09:20:17,1445152779270,4,457588,9,26,63,8,4284,0
Sl_198,2015-10-18,09:20:22,1445152779270,4,461554,10,24,80,104,3966,1
Sl_198,2015-10-18,09:20:26,1445152779270,4,470000,11,70,67,137,8446,1
Sl_198,2015-10-18,09:20:34,1445152779270,4,474871,12,22,14,36,4870,1
Sl_198,2015-10-18,09:20:39,1445152779270,4,481624,13,28,13,41,6753,1
Sl_198,2015-10-18,09:20:46,1445152779270,4,489305,14,61,84,145,7681,1
Sl_198,2015-10-18,09:20:53,1445152779270,4,494558,15,76,46,13,5253,0
Sl_198,2015-10-18,09:20:59,1445152779270,4,502772,16,36,38,74,8214,1
Sl_198,2015-10-18,09:21:07,1445152779270,4,507638,17,39,26,65,4866,1
Sl_198,2015-10-18,09:21:12,1445152779270,4,513150,18,45,73,118,5512,1
Sl_198,2015-10-18,09:21:17,1445152779270,4,522571,19,66,78,144,9420,1
Sl_198,2015-10-18,09:21:27,1445152779270,4,526005,20,25,84,109,3434,1
Sl_198,2015-10-18,09:21:30,1445152779270,4,534271,21,92,69,161,8266,1
Sl_198,2015-10-18,09:21:38,1445152779270,4,534624,22,44,56,,353,0
