id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_269,2016-03-15,05:50:48,,,3,274478,1,88,64,152,6868,1
SI_269,2016-03-15,05:50:55,,,3,278843,2,37,29,76,4365,0
SI_269,2016-03-15,05:50:59,,,3,282936,3,66,88,154,4092,1
SI_269,2016-03-15,05:51:04,,,3,286119,4,56,43,99,3183,1
SI_269,2016-03-15,05:51:07,,,3,290434,5,84,16,100,4315,1
SI_269,2016-03-15,05:51:11,,,3,296968,6,59,74,133,6534,1
SI_269,2016-03-15,05:51:18,,,3,300502,7,90,48,138,3534,1
SI_269,2016-03-15,05:51:21,,,3,302803,8,21,23,44,2301,1
SI_269,2016-03-15,05:51:23,,,3,308282,9,33,82,125,5479,0
SI_269,2016-03-15,05:51:29,,,3,311751,10,36,42,78,3469,1
SI_269,2016-03-15,05:51:32,,,3,315877,11,32,20,52,4126,1
SI_269,2016-03-15,05:51:37,,,3,320802,12,34,68,102,4925,1
SI_269,2016-03-15,05:51:41,,,3,325370,13,82,87,169,4568,1
SI_269,2016-03-15,05:51:46,,,3,329004,14,11,53,64,3634,1
SI_269,2016-03-15,05:51:50,,,3,334119,15,97,36,133,5115,1
SI_269,2016-03-15,05:51:55,,,3,337710,16,35,80,125,3591,0
SI_269,2016-03-15,05:51:58,,,3,342205,17,74,32,106,4495,1
SI_269,2016-03-15,05:52:03,,,3,348486,18,59,83,142,6281,1
SI_269,2016-03-15,05:52:09,,,3,353285,19,84,14,98,4799,1
SI_269,2016-03-15,05:52:14,,,3,356411,20,63,45,108,3126,1
SI_269,2016-03-15,05:52:17,,,3,365014,21,59,88,147,8602,1
SI_269,2016-03-15,05:52:26,,,3,369585,22,73,52,125,4571,1
SI_269,2016-03-15,05:52:30,,,3,372202,23,61,40,101,2617,1
SI_269,2016-03-15,05:52:33,,,3,376019,24,48,11,69,3817,0
SI_269,2016-03-15,05:52:37,,,3,384027,25,69,22,91,8008,1
SI_269,2016-03-15,05:52:45,,,3,388393,26,93,12,,4366,0
