id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_175,2015-11-18,12:38:13,1447846693943,3,298173,1,52,69,121,9841,1
SI_175,2015-11-18,12:38:23,1447846693943,3,303081,2,37,11,48,4908,1
SI_175,2015-11-18,12:38:28,1447846693943,3,306257,3,34,22,56,3176,1
SI_175,2015-11-18,12:38:31,1447846693943,3,310921,4,12,23,35,4664,1
SI_175,2015-11-18,12:38:36,1447846693943,3,320715,5,55,72,127,9793,1
SI_175,2015-11-18,12:38:46,1447846693943,3,324784,6,11,16,27,4069,1
SI_175,2015-11-18,12:38:50,1447846693943,3,333171,7,43,96,139,8387,1
SI_175,2015-11-18,12:38:58,1447846693943,3,339668,8,66,95,161,6497,1
SI_175,2015-11-18,12:39:05,1447846693943,3,342548,9,40,29,69,2880,1
SI_175,2015-11-18,12:39:08,1447846693943,3,351457,10,60,91,151,8909,1
SI_175,2015-11-18,12:39:17,1447846693943,3,358053,11,86,82,168,6596,1
SI_175,2015-11-18,12:39:23,1447846693943,3,363245,12,47,48,95,5191,1
SI_175,2015-11-18,12:39:28,1447846693943,3,374034,13,74,59,133,10789,1
SI_175,2015-11-18,12:39:39,1447846693943,3,382738,14,67,89,156,8704,1
SI_175,2015-11-18,12:39:48,1447846693943,3,385379,15,34,70,104,2641,1
SI_175,2015-11-18,12:39:50,1447846693943,3,397748,16,77,42,119,12369,1
SI_175,2015-11-18,12:40:03,1447846693943,3,406177,17,19,56,75,8429,1
SI_175,2015-11-18,12:40:11,1447846693943,3,408337,18,82,84,,2160,0
