id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_243,2016-04-29,14:55:40,,,5,548585,1,15,61,76,4391,1
SI_243,2016-04-29,14:55:45,,,5,551551,2,46,11,57,2963,1
SI_243,2016-04-29,14:55:48,,,5,555848,3,53,36,89,4296,1
SI_243,2016-04-29,14:55:52,,,5,559303,4,19,71,90,3454,1
SI_243,2016-04-29,14:55:55,,,5,569993,5,98,13,111,10689,1
SI_243,2016-04-29,14:56:06,,,5,579274,6,18,85,103,9280,1
SI_243,2016-04-29,14:56:15,,,5,584013,7,41,81,122,4739,1
SI_243,2016-04-29,14:56:20,,,5,588106,8,52,46,9,4093,0
SI_243,2016-04-29,14:56:24,,,5,593644,9,44,86,130,5537,1
SI_243,2016-04-29,14:56:30,,,5,608441,10,67,86,15,14797,0
SI_243,2016-04-29,14:56:44,,,5,621447,11,94,35,129,13006,1
SI_243,2016-04-29,14:56:57,,,5,628444,12,35,29,64,6996,1
SI_243,2016-04-29,14:57:04,,,5,633574,13,60,95,155,5130,1
SI_243,2016-04-29,14:57:10,,,5,638794,14,26,90,116,5219,1
SI_243,2016-04-29,14:57:15,,,5,642349,15,32,22,54,3555,1
SI_243,2016-04-29,14:57:18,,,5,648509,16,14,57,71,6160,1
SI_243,2016-04-29,14:57:24,,,5,659166,17,87,16,103,10657,1
SI_243,2016-04-29,14:57:35,,,5,664193,18,47,46,,5027,0
