id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_264,2016-03-30,14:34:32,,,4,428972,1,76,41,117,5317,1
SI_264,2016-03-30,14:34:37,,,4,432292,2,98,12,110,3320,1
SI_264,2016-03-30,14:34:40,,,4,437728,3,27,15,42,5436,1
SI_264,2016-03-30,14:34:46,,,4,447232,4,63,88,151,9504,1
SI_264,2016-03-30,14:34:55,,,4,453438,5,84,58,142,6206,1
SI_264,2016-03-30,14:35:01,,,4,465040,6,55,67,112,11602,0
SI_264,2016-03-30,14:35:13,,,4,470922,7,81,81,162,5882,1
SI_264,2016-03-30,14:35:19,,,4,477213,8,13,79,922,6291,0
SI_264,2016-03-30,14:35:25,,,4,484048,9,28,28,54,6835,0
SI_264,2016-03-30,14:35:32,,,4,494460,10,73,64,137,10412,1
SI_264,2016-03-30,14:35:43,,,4,497097,11,20,48,68,2637,1
SI_264,2016-03-30,14:35:45,,,4,502092,12,87,60,147,4995,1
SI_264,2016-03-30,14:35:50,,,4,505744,13,89,61,150,3652,1
SI_264,2016-03-30,14:35:54,,,4,512131,14,45,67,112,6386,1
SI_264,2016-03-30,14:36:00,,,4,515474,15,22,45,67,3343,1
SI_264,2016-03-30,14:36:04,,,4,518886,16,35,41,76,3412,1
SI_264,2016-03-30,14:36:07,,,4,525140,17,89,40,129,6254,1
SI_264,2016-03-30,14:36:13,,,4,529748,18,36,76,112,4608,1
SI_264,2016-03-30,14:36:18,,,4,536662,19,38,79,117,6913,1
SI_264,2016-03-30,14:36:25,,,4,541044,20,95,65,160,4382,1
SI_264,2016-03-30,14:36:29,,,4,544022,21,44,61,,2978,0
