id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_235,2016-01-11,16:42:22,1452526942908,5,615284,1,43,70,113,3710,1
SI_235,2016-01-11,16:42:26,1452526942908,5,618576,2,74,41,115,3292,1
SI_235,2016-01-11,16:42:29,1452526942908,5,620697,3,33,33,66,2121,1
SI_235,2016-01-11,16:42:32,1452526942908,5,625068,4,35,25,60,4371,1
SI_235,2016-01-11,16:42:36,1452526942908,5,629885,5,62,56,118,4817,1
SI_235,2016-01-11,16:42:41,1452526942908,5,632085,6,33,55,88,2200,1
SI_235,2016-01-11,16:42:43,1452526942908,5,635539,7,81,71,152,3454,1
SI_235,2016-01-11,16:42:46,1452526942908,5,638887,8,64,36,100,3348,1
SI_235,2016-01-11,16:42:50,1452526942908,5,643402,9,81,79,10,4515,0
SI_235,2016-01-11,16:42:54,1452526942908,5,656468,10,77,44,121,13066,1
SI_235,2016-01-11,16:43:07,1452526942908,5,662865,11,56,29,85,6397,1
SI_235,2016-01-11,16:43:14,1452526942908,5,671850,12,35,85,120,8985,1
SI_235,2016-01-11,16:43:23,1452526942908,5,675824,13,64,60,124,3974,1
SI_235,2016-01-11,16:43:27,1452526942908,5,681097,14,12,12,24,5272,1
SI_235,2016-01-11,16:43:32,1452526942908,5,686611,15,58,65,12,5513,0
SI_235,2016-01-11,16:43:37,1452526942908,5,690704,16,84,46,130,4093,1
SI_235,2016-01-11,16:43:42,1452526942908,5,694714,17,50,58,108,4010,1
SI_235,2016-01-11,16:43:46,1452526942908,5,698990,18,82,24,104,4276,0
SI_235,2016-01-11,16:43:50,1452526942908,5,703653,19,62,81,146,4663,0
SI_235,2016-01-11,16:43:54,1452526942908,5,709372,20,91,33,124,5719,1
SI_235,2016-01-11,16:44:00,1452526942908,5,714141,21,38,47,85,4769,1
SI_235,2016-01-11,16:44:05,1452526942908,5,719696,22,23,96,119,5555,1
SI_235,2016-01-11,16:44:11,1452526942908,5,725649,23,91,88,179,5953,1
SI_235,2016-01-11,16:44:16,1452526942908,5,731997,24,99,56,,6348,0
