id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_276,2016-03-23,05:03:57,,,4,418875,1,22,20,44,3096,0
SI_276,2016-03-23,05:04:00,,,4,425790,2,87,33,120,6915,1
SI_276,2016-03-23,05:04:07,,,4,432250,3,64,89,150,6459,0
SI_276,2016-03-23,05:04:14,,,4,439053,4,88,19,107,6802,1
SI_276,2016-03-23,05:04:20,,,4,447123,5,46,97,133,8068,0
SI_276,2016-03-23,05:04:29,,,4,457683,6,15,87,110,10560,0
SI_276,2016-03-23,05:04:39,,,4,462932,7,52,37,89,5248,1
SI_276,2016-03-23,05:04:44,,,4,467096,8,30,66,96,4163,1
SI_276,2016-03-23,05:04:48,,,4,486006,9,34,48,87,18909,0
SI_276,2016-03-23,05:05:07,,,4,490055,10,49,21,70,4048,1
SI_276,2016-03-23,05:05:11,,,4,494698,11,60,66,126,4643,1
SI_276,2016-03-23,05:05:16,,,4,498483,12,43,22,65,3785,1
SI_276,2016-03-23,05:05:20,,,4,503396,13,80,49,129,4912,1
SI_276,2016-03-23,05:05:25,,,4,513339,14,62,59,121,9942,1
SI_276,2016-03-23,05:05:35,,,4,523638,15,47,74,121,10298,1
SI_276,2016-03-23,05:05:45,,,4,527104,16,61,32,93,3466,1
SI_276,2016-03-23,05:05:48,,,4,531931,17,76,90,166,4826,1
SI_276,2016-03-23,05:05:53,,,4,535781,18,76,15,,3849,0
