id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_258,2016-03-01,15:24:08,,,5,544748,1,69,61,130,5042,1
SI_258,2016-03-01,15:24:13,,,5,548829,2,90,39,129,4081,1
SI_258,2016-03-01,15:24:17,,,5,552681,3,21,34,55,3852,1
SI_258,2016-03-01,15:24:21,,,5,557915,4,98,29,127,5234,1
SI_258,2016-03-01,15:24:26,,,5,562748,5,55,70,115,4833,0
SI_258,2016-03-01,15:24:31,,,5,567881,6,76,25,101,5133,1
SI_258,2016-03-01,15:24:36,,,5,571556,7,61,99,160,3675,1
SI_258,2016-03-01,15:24:40,,,5,577868,8,71,79,150,6312,1
SI_258,2016-03-01,15:24:46,,,5,584750,9,65,82,147,6881,1
SI_258,2016-03-01,15:24:53,,,5,588667,10,54,17,71,3917,1
SI_258,2016-03-01,15:24:57,,,5,592749,11,89,20,109,4082,1
SI_258,2016-03-01,15:25:01,,,5,596933,12,23,58,81,4184,1
SI_258,2016-03-01,15:25:05,,,5,604057,13,44,77,111,7124,0
SI_258,2016-03-01,15:25:12,,,5,608149,14,95,37,132,4092,1
SI_258,2016-03-01,15:25:16,,,5,614918,15,31,91,122,6769,1
SI_258,2016-03-01,15:25:23,,,5,618151,16,33,23,55,3233,0
SI_258,2016-03-01,15:25:26,,,5,620757,17,31,90,121,2606,1
SI_258,2016-03-01,15:25:29,,,5,625017,18,85,42,127,4260,1
SI_258,2016-03-01,15:25:33,,,5,629226,19,40,55,95,4209,1
SI_258,2016-03-01,15:25:37,,,5,632234,20,24,80,104,3008,1
SI_258,2016-03-01,15:25:40,,,5,634902,21,11,88,98,2668,0
SI_258,2016-03-01,15:25:43,,,5,639177,22,13,35,48,4275,1
SI_258,2016-03-01,15:25:47,,,5,645257,23,37,27,64,6080,1
SI_258,2016-03-01,15:25:53,,,5,651843,24,38,42,80,6586,1
SI_258,2016-03-01,15:26:00,,,5,657600,25,48,29,77,5757,1
SI_258,2016-03-01,15:26:06,,,5,660485,26,27,64,,2885,0
