id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_285,2016-05-03,20:12:25,,,2,151809,1,23,92,115,9525,1
SI_285,2016-05-03,20:12:34,,,2,154726,2,42,17,59,2914,1
SI_285,2016-05-03,20:12:37,,,2,157835,3,13,13,26,3106,1
SI_285,2016-05-03,20:12:40,,,2,159850,4,45,20,65,2013,1
SI_285,2016-05-03,20:12:42,,,2,162023,5,90,35,125,2170,1
SI_285,2016-05-03,20:12:45,,,2,164176,6,95,90,185,2152,1
SI_285,2016-05-03,20:12:47,,,2,166722,7,61,55,116,2543,1
SI_285,2016-05-03,20:12:49,,,2,169561,8,81,29,110,2835,1
SI_285,2016-05-03,20:12:52,,,2,173417,9,23,38,61,3853,1
SI_285,2016-05-03,20:12:56,,,2,176756,10,75,22,97,3337,1
SI_285,2016-05-03,20:12:59,,,2,179761,11,32,41,73,3001,1
SI_285,2016-05-03,20:13:02,,,2,182259,12,69,95,164,2495,1
SI_285,2016-05-03,20:13:05,,,2,184637,13,98,80,178,2374,1
SI_285,2016-05-03,20:13:07,,,2,189572,14,92,57,149,4932,1
SI_285,2016-05-03,20:13:12,,,2,192283,15,82,74,156,2709,1
SI_285,2016-05-03,20:13:15,,,2,194948,16,15,34,49,2663,1
SI_285,2016-05-03,20:13:18,,,2,197561,17,45,84,129,2610,1
SI_285,2016-05-03,20:13:20,,,2,200194,18,77,41,118,2630,1
SI_285,2016-05-03,20:13:23,,,2,204861,19,88,15,103,4664,1
SI_285,2016-05-03,20:13:27,,,2,207502,20,70,47,117,2638,1
SI_285,2016-05-03,20:13:30,,,2,210702,21,40,69,109,3197,1
SI_285,2016-05-03,20:13:33,,,2,215335,22,29,17,46,4631,1
SI_285,2016-05-03,20:13:38,,,2,217525,23,54,34,88,2187,1
SI_285,2016-05-03,20:13:40,,,2,219666,24,40,53,93,2137,1
SI_285,2016-05-03,20:13:42,,,2,221659,25,30,69,99,1989,1
SI_285,2016-05-03,20:13:44,,,2,223596,26,51,52,103,1935,1
SI_285,2016-05-03,20:13:46,,,2,225789,27,21,23,44,2192,1
SI_285,2016-05-03,20:13:48,,,2,230574,28,67,39,106,4782,1
SI_285,2016-05-03,20:13:53,,,2,233040,29,56,63,119,2462,1
SI_285,2016-05-03,20:13:56,,,2,235353,30,73,41,114,2301,1
SI_285,2016-05-03,20:13:58,,,2,237866,31,13,53,66,2509,1
SI_285,2016-05-03,20:14:00,,,2,240353,32,49,70,119,2484,1
SI_285,2016-05-03,20:14:03,,,2,243069,33,56,14,70,2711,1
SI_285,2016-05-03,20:14:06,,,2,244999,34,11,39,50,1927,1
SI_285,2016-05-03,20:14:08,,,2,248633,35,17,56,73,3633,1
SI_285,2016-05-03,20:14:11,,,2,251071,36,22,99,121,2435,1
SI_285,2016-05-03,20:14:14,,,2,256214,37,94,72,166,5138,1
SI_285,2016-05-03,20:14:19,,,2,258081,38,35,60,95,1865,1
SI_285,2016-05-03,20:14:21,,,2,261864,39,96,25,121,3779,1
SI_285,2016-05-03,20:14:24,,,2,262283,40,97,77,,416,0
