id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_115,2015-03-13,16:48:05,1426261685052,3,281891,1,86,72,158,4769,1
SI_115,2015-03-13,16:48:09,1426261685052,3,285705,2,29,61,9,3814,0
SI_115,2015-03-13,16:48:13,1426261685052,3,292150,3,19,94,113,6445,1
SI_115,2015-03-13,16:48:20,1426261685052,3,302530,4,59,78,137,10380,1
SI_115,2015-03-13,16:48:30,1426261685052,3,307203,5,64,98,162,4673,1
SI_115,2015-03-13,16:48:35,1426261685052,3,314913,6,27,39,66,7710,1
SI_115,2015-03-13,16:48:42,1426261685052,3,318701,7,44,24,66,3788,0
SI_115,2015-03-13,16:48:46,1426261685052,3,322283,8,14,33,47,3582,1
SI_115,2015-03-13,16:48:50,1426261685052,3,336114,9,96,27,125,13831,0
SI_115,2015-03-13,16:49:04,1426261685052,3,342731,10,45,38,83,6617,1
SI_115,2015-03-13,16:49:10,1426261685052,3,345795,11,70,26,96,3064,1
SI_115,2015-03-13,16:49:13,1426261685052,3,349370,12,50,32,82,3575,1
SI_115,2015-03-13,16:49:17,1426261685052,3,369845,13,94,38,132,20475,1
SI_115,2015-03-13,16:49:37,1426261685052,3,373949,14,44,96,140,4104,1
SI_115,2015-03-13,16:49:41,1426261685052,3,376558,15,13,80,93,2609,1
SI_115,2015-03-13,16:49:44,1426261685052,3,382739,16,54,58,112,6181,1
SI_115,2015-03-13,16:49:50,1426261685052,3,386439,17,22,73,95,3700,1
SI_115,2015-03-13,16:49:54,1426261685052,3,394225,18,88,68,156,7785,1
SI_115,2015-03-13,16:50:02,1426261685052,3,397130,19,73,84,,2905,0
