id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_166,2015-06-25,07:01:41,1435208501336,1,10647,1,47,16,63,4410,1
SI_166,2015-06-25,07:01:45,1435208501336,1,24293,2,54,47,101,13645,1
SI_166,2015-06-25,07:01:59,1435208501336,1,30837,3,50,68,118,6543,1
SI_166,2015-06-25,07:02:05,1435208501336,1,36063,4,93,35,128,5225,1
SI_166,2015-06-25,07:02:11,1435208501336,1,41889,5,53,88,141,5826,1
SI_166,2015-06-25,07:02:16,1435208501336,1,53193,6,49,48,97,11303,1
SI_166,2015-06-25,07:02:28,1435208501336,1,57765,7,22,34,56,4572,1
SI_166,2015-06-25,07:02:32,1435208501336,1,62967,8,34,50,84,5202,1
SI_166,2015-06-25,07:02:38,1435208501336,1,68744,9,61,69,130,5776,1
SI_166,2015-06-25,07:02:43,1435208501336,1,73101,10,40,68,108,4356,1
SI_166,2015-06-25,07:02:48,1435208501336,1,79715,11,87,53,140,6611,1
SI_166,2015-06-25,07:02:54,1435208501336,1,83239,12,44,11,55,3524,1
SI_166,2015-06-25,07:02:58,1435208501336,1,91498,13,82,91,173,8259,1
SI_166,2015-06-25,07:03:06,1435208501336,1,95974,14,63,12,75,4476,1
SI_166,2015-06-25,07:03:11,1435208501336,1,101725,15,39,95,134,5750,1
SI_166,2015-06-25,07:03:16,1435208501336,1,105795,16,43,12,55,4070,1
SI_166,2015-06-25,07:03:20,1435208501336,1,115630,17,45,75,120,9835,1
SI_166,2015-06-25,07:03:30,1435208501336,1,123333,18,16,39,55,7702,1
SI_166,2015-06-25,07:03:38,1435208501336,1,126245,19,15,86,,2912,0
