id,date,time,t0,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_185,2015-10-07,12:51:01,1444215061509,4,399998,1,94,69,163,9578,1
SI_185,2015-10-07,12:51:11,1444215061509,4,408401,2,63,80,143,8402,1
SI_185,2015-10-07,12:51:19,1444215061509,4,413861,3,30,93,123,5459,1
SI_185,2015-10-07,12:51:24,1444215061509,4,429080,4,49,66,115,15218,1
SI_185,2015-10-07,12:51:40,1444215061509,4,433864,5,92,14,106,4783,1
SI_185,2015-10-07,12:51:44,1444215061509,4,453760,6,49,67,126,19896,0
SI_185,2015-10-07,12:52:04,1444215061509,4,458203,7,77,72,149,4443,1
SI_185,2015-10-07,12:52:09,1444215061509,4,462097,8,46,21,67,3893,1
SI_185,2015-10-07,12:52:13,1444215061509,4,464965,9,30,19,49,2868,1
SI_185,2015-10-07,12:52:16,1444215061509,4,478887,10,97,86,183,13921,1
SI_185,2015-10-07,12:52:29,1444215061509,4,487957,11,86,53,149,9069,0
SI_185,2015-10-07,12:52:39,1444215061509,4,494041,12,56,91,147,6084,1
SI_185,2015-10-07,12:52:45,1444215061509,4,504819,13,71,52,123,10778,1
SI_185,2015-10-07,12:52:55,1444215061509,4,510372,14,13,24,37,5552,1
SI_185,2015-10-07,12:53:01,1444215061509,4,510423,15,52,17,,51,0
