id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,base1,base2,answer_m,time_m,correct
SI_270,2016-03-15,15:29:18,,,4,407717,1,29,86,115,6255,1
SI_270,2016-03-15,15:29:24,,,4,418049,2,84,27,111,10331,1
SI_270,2016-03-15,15:29:34,,,4,423290,3,24,13,39,5239,0
SI_270,2016-03-15,15:29:39,,,4,429600,4,42,81,123,6309,1
SI_270,2016-03-15,15:29:46,,,4,440857,5,65,93,157,11256,0
SI_270,2016-03-15,15:29:57,,,4,444718,6,40,80,120,3860,1
SI_270,2016-03-15,15:30:01,,,4,459461,7,55,17,72,14742,1
SI_270,2016-03-15,15:30:16,,,4,476685,8,84,40,114,17223,0
SI_270,2016-03-15,15:30:33,,,4,481631,9,99,77,176,4945,1
SI_270,2016-03-15,15:30:38,,,4,494372,10,79,59,138,12740,1
SI_270,2016-03-15,15:30:50,,,4,500733,11,82,42,124,6360,1
SI_270,2016-03-15,15:30:57,,,4,505505,12,16,89,105,4771,1
SI_270,2016-03-15,15:31:02,,,4,519480,13,53,48,101,13973,1
SI_270,2016-03-15,15:31:16,,,4,521512,14,55,99,,2031,0
