id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_241,2016-01-25,23:28:52,1453760932455,4,499218,1,1,7,16,4,7,1,5,6,14,,"7,3",1,16.633
SI_241,2016-01-25,23:29:19,1453760932455,4,512589,2,2,7,8,16,12,11,15,13,10,,"5,1",1,2.49
SI_241,2016-01-25,23:29:33,1453760932455,4,549337,3,3,7,10,11,1,9,7,12,8,,"7,5",0,25.891
SI_241,2016-01-25,23:30:10,1453760932455,4,567010,4,4,7,8,13,15,5,1,3,4,,"15,3",1,6.804
SI_241,2016-01-25,23:30:27,1453760932455,4,591367,5,5,7,16,12,1,3,8,10,14,,"4,5",0,13.479
SI_241,2016-01-25,23:30:52,1453760932455,4,607453,6,6,7,8,2,16,15,1,5,11,,"1,2",1,5.225
SI_241,2016-01-25,23:31:08,1453760932455,4,621400,7,7,7,2,1,16,10,13,11,3,,"5,7",1,3.091
SI_241,2016-01-25,23:31:22,1453760932455,4,634902,8,8,7,6,1,7,15,10,5,16,,"6,1",1,2.649
SI_241,2016-01-25,23:31:35,1453760932455,4,651908,9,9,7,14,15,11,3,13,1,8,,"1,6",1,6.15
SI_241,2016-01-25,23:31:52,1453760932455,4,667120,10,10,7,6,8,10,16,3,4,9,,"10,3",1,4.358
