id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_573,2016-04-30,05:58:10,,,3,305402,1,1,7,14,8,4,13,6,12,16,,"8,2",1,2.731
SI_573,2016-04-30,05:58:24,,,3,317908,2,2,7,10,8,2,6,9,7,11,,"2,7",1,1.65
SI_573,2016-04-30,05:58:36,,,3,331266,3,3,7,2,10,1,3,15,16,8,,"15,5",1,2.499
SI_573,2016-04-30,05:58:50,,,3,344146,4,4,7,15,8,12,3,1,9,2,,"13,6",1,2.03
SI_573,2016-04-30,05:59:03,,,3,356628,5,5,7,6,3,5,8,7,13,1,,"12,1",1,1.642
SI_573,2016-04-30,05:59:15,,,3,369249,6,6,7,13,8,11,5,15,3,1,,"15,5",1,1.784
SI_573,2016-04-30,05:59:28,,,3,382864,7,7,7,14,1,11,9,10,6,5,,"5,7",1,2.715
SI_573,2016-04-30,05:59:41,,,3,395414,8,8,7,12,3,15,7,1,9,10,,"6,1",1,1.69
SI_573,2016-04-30,05:59:54,,,3,408626,9,9,7,7,4,6,16,9,12,15,,"12,6",0,2.346
SI_573,2016-04-30,06:00:07,,,3,422477,10,10,7,16,6,11,2,13,5,9,,"6,3",0,3.006
