id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_246,2016-01-29,09:12:04,1454055124279,1,19492,1,1,7,4,3,6,16,8,11,5,,"3,1",1,2.915
SI_246,2016-01-29,09:12:18,1454055124279,1,48833,2,2,7,16,4,6,3,15,8,13,,"13,6",0,18.436
SI_246,2016-01-29,09:12:47,1454055124279,1,62726,3,3,7,7,2,15,14,3,16,9,,"7,1",0,2.928
SI_246,2016-01-29,09:13:01,1454055124279,1,75247,4,4,7,5,6,12,7,9,15,2,,"12,3",1,1.613
SI_246,2016-01-29,09:13:13,1454055124279,1,88252,5,5,7,1,9,4,12,2,7,6,,"12,4",1,2.095
SI_246,2016-01-29,09:13:26,1454055124279,1,102351,6,6,7,10,3,2,5,15,16,6,,"3,6",1,3.198
SI_246,2016-01-29,09:13:40,1454055124279,1,118902,7,7,7,8,13,14,12,16,3,15,,"3,5",1,5.656
SI_246,2016-01-29,09:13:57,1454055124279,1,132258,8,8,7,12,7,13,6,2,15,3,,"12,7",1,2.436
SI_246,2016-01-29,09:14:10,1454055124279,1,145913,9,9,7,15,5,13,1,3,7,12,,"13,3",1,2.719
SI_246,2016-01-29,09:14:24,1454055124279,1,158859,10,10,7,3,14,1,12,9,10,13,,"10,6",0,2.03
