id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_249,2016-03-03,15:39:30,,,4,434498,1,1,7,14,15,8,1,9,11,7,,"15,2",1,1.71
SI_249,2016-03-03,15:39:43,,,4,448162,2,2,7,10,4,2,16,1,15,7,,"16,4",0,2.713
SI_249,2016-03-03,15:39:57,,,4,460828,3,3,7,16,6,10,12,14,5,11,,"3,6",1,1.202
SI_249,2016-03-03,15:40:09,,,4,473831,4,4,7,7,2,1,16,14,9,11,,"7,3",1,1.988
SI_249,2016-03-03,15:40:22,,,4,487165,5,5,7,2,15,7,1,11,6,13,,"7,3",0,1.918
SI_249,2016-03-03,15:40:36,,,4,499376,6,6,7,9,15,1,6,4,11,7,,"11,6",1,1.264
SI_249,2016-03-03,15:40:48,,,4,513198,7,7,7,14,11,12,8,5,10,15,,"14,1",1,2.751
SI_249,2016-03-03,15:41:02,,,4,525790,8,8,7,4,14,2,13,15,11,9,,"14,2",1,1.097
SI_249,2016-03-03,15:41:14,,,4,538427,9,9,7,5,7,13,9,3,10,14,,"9,4",1,1.182
SI_249,2016-03-03,15:41:27,,,4,551458,10,10,7,4,11,2,8,16,14,6,,"7,1",0,1.382
