id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_256,2016-02-26,07:26:23,1456467983600,3,293590,1,1,7,4,11,10,7,2,1,15,,"4,1",1,1.41
SI_256,2016-02-26,07:26:35,1456467983600,3,305587,2,2,7,1,5,6,2,3,16,10,,"9,1",1,1.128
SI_256,2016-02-26,07:26:47,1456467983600,3,317564,3,3,7,8,3,16,4,11,2,1,,"1,7",1,1.114
SI_256,2016-02-26,07:26:59,1456467983600,3,329655,4,4,7,1,3,14,12,9,13,15,,"14,3",0,1.233
SI_256,2016-02-26,07:27:11,1456467983600,3,342236,5,5,7,2,16,8,12,9,14,6,,"9,1",1,1.53
SI_256,2016-02-26,07:27:24,1456467983600,3,354676,6,6,7,10,14,9,7,2,5,6,,"13,5",1,1.584
SI_256,2016-02-26,07:27:36,1456467983600,3,367513,7,7,7,1,16,9,8,15,14,4,,"4,7",1,1.984
SI_256,2016-02-26,07:27:49,1456467983600,3,379976,8,8,7,14,5,12,1,10,11,7,,"6,7",1,1.61
SI_256,2016-02-26,07:28:02,1456467983600,3,392296,9,9,7,12,10,6,14,1,15,9,,"10,2",1,1.472
SI_256,2016-02-26,07:28:14,1456467983600,3,406134,10,10,7,16,15,6,7,10,2,4,,"14,5",0,2.986
