id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_127,2015-03-23,12:30:09,1427110209748,3,292316,1,1,7,7,9,5,12,16,13,1,,"9,2",1,3.807
SI_127,2015-03-23,12:30:24,1427110209748,3,308039,2,2,7,14,6,3,2,7,10,16,,"10,6",1,4.825
SI_127,2015-03-23,12:30:40,1427110209748,3,323428,3,3,7,15,5,1,3,13,2,8,,"7,6",1,4.477
SI_127,2015-03-23,12:30:55,1427110209748,3,335729,4,4,7,6,10,1,5,11,7,12,,"4,4",1,1.412
SI_127,2015-03-23,12:31:07,1427110209748,3,348993,5,5,7,12,14,13,5,7,8,16,,"14,3",1,2.388
SI_127,2015-03-23,12:31:21,1427110209748,3,363901,6,6,7,6,10,7,4,15,2,8,,"7,3",1,4.02
SI_127,2015-03-23,12:31:36,1427110209748,3,381625,7,7,7,7,12,2,14,10,11,13,,"10,5",1,6.818
SI_127,2015-03-23,12:31:53,1427110209748,3,394268,8,8,7,4,11,14,3,12,5,15,,"13,7",1,1.759
SI_127,2015-03-23,12:32:06,1427110209748,3,406608,9,9,7,7,5,9,10,4,12,6,,"15,6",1,1.456
SI_127,2015-03-23,12:32:18,1427110209748,3,421615,10,10,7,6,2,3,9,4,13,7,,"7,7",1,4.112
