id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_228,2015-12-22,12:34:12,1450784052328,1,17838,1,1,7,5,1,9,15,11,8,7,,"4,5",1,1.316
SI_228,2015-12-22,12:34:24,1450784052328,1,30012,2,2,7,4,12,11,5,16,1,7,,"13,7",1,1.319
SI_228,2015-12-22,12:34:36,1450784052328,1,41936,3,3,7,8,7,12,4,1,2,11,,"9,5",1,1.082
SI_228,2015-12-22,12:34:48,1450784052328,1,53880,4,4,7,1,12,7,13,14,11,5,,"5,7",1,1.104
SI_228,2015-12-22,12:35:00,1450784052328,1,66547,5,5,7,12,10,8,11,9,3,14,,"7,1",0,1.425
SI_228,2015-12-22,12:35:13,1450784052328,1,79815,6,6,7,13,16,4,6,8,7,15,,"16,4",1,2.431
SI_228,2015-12-22,12:35:26,1450784052328,1,94500,7,7,7,10,4,13,2,15,11,14,,"8,4",1,3.836
SI_228,2015-12-22,12:35:41,1450784052328,1,106383,8,8,7,16,9,4,3,13,1,5,,"1,6",1,1.04
SI_228,2015-12-22,12:35:53,1450784052328,1,119036,9,9,7,7,9,11,13,10,14,6,,"6,2",1,1.809
SI_228,2015-12-22,12:36:05,1450784052328,1,131104,10,10,7,14,7,9,6,11,16,12,,"6,4",1,1.228
