id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_248,2016-02-18,06:34:34,1455773674066,3,290083,1,1,7,7,2,12,15,6,1,8,,"12,3",1,1.686
SI_248,2016-02-18,06:34:46,1455773674066,3,302822,2,2,7,16,15,13,3,8,4,12,,"3,7",1,1.807
SI_248,2016-02-18,06:34:59,1455773674066,3,315186,3,3,7,13,5,9,1,7,8,11,,"13,1",1,1.433
SI_248,2016-02-18,06:35:11,1455773674066,3,328013,4,4,7,14,4,3,6,5,11,15,,"4,3",1,1.931
SI_248,2016-02-18,06:35:24,1455773674066,3,341304,5,5,7,16,1,12,13,6,4,10,,"1,6",1,2.383
SI_248,2016-02-18,06:35:37,1455773674066,3,353566,6,6,7,2,10,12,15,3,6,8,,"2,1",1,1.37
SI_248,2016-02-18,06:35:50,1455773674066,3,368937,7,7,7,13,15,2,11,3,4,16,,"3,5",1,4.388
SI_248,2016-02-18,06:36:05,1455773674066,3,381572,8,8,7,7,5,6,12,8,2,14,,"12,2",1,1.692
SI_248,2016-02-18,06:36:18,1455773674066,3,395551,9,9,7,16,14,12,13,8,1,15,,"9,6",1,3.074
SI_248,2016-02-18,06:36:32,1455773674066,3,408701,10,10,7,8,5,1,13,3,2,6,,"4,6",1,2.246
