id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_213,2015-12-17,06:36:19,1450330579642,3,296766,1,1,7,6,9,4,13,12,1,7,,"4,3",1,2.326
SI_213,2015-12-17,06:36:32,1450330579642,3,310502,2,2,7,10,14,5,3,15,4,8,,"15,5",1,2.885
SI_213,2015-12-17,06:36:46,1450330579642,3,322928,3,3,7,15,5,7,10,16,1,6,,"8,6",1,1.574
SI_213,2015-12-17,06:36:58,1450330579642,3,335136,4,4,7,2,10,11,14,13,4,6,,"15,1",1,1.348
SI_213,2015-12-17,06:37:11,1450330579642,3,349061,5,5,7,6,9,14,11,1,4,7,,"1,5",1,3.078
SI_213,2015-12-17,06:37:25,1450330579642,3,362318,6,6,7,7,8,15,1,3,6,4,,"10,3",1,2.41
SI_213,2015-12-17,06:37:38,1450330579642,3,375528,7,7,7,8,15,16,12,1,14,5,,"12,4",1,2.363
SI_213,2015-12-17,06:37:51,1450330579642,3,387994,8,8,7,8,5,16,3,12,10,4,,"8,1",0,1.623
SI_213,2015-12-17,06:38:04,1450330579642,3,403344,9,9,7,16,4,10,12,3,2,8,,"12,3",1,4.506
SI_213,2015-12-17,06:38:19,1450330579642,3,415710,10,10,7,16,1,9,8,5,13,14,,"15,4",0,1.519
