id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_271,2016-04-13,20:37:31,,,3,294768,1,1,7,1,13,11,16,12,2,14,,"16,6",1,1.297
SI_271,2016-04-13,20:37:43,,,3,306969,2,2,7,1,6,10,9,5,12,7,,"3,7",1,1.163
SI_271,2016-04-13,20:37:55,,,3,319728,3,3,7,15,7,1,8,6,11,3,,"7,2",1,1.785
SI_271,2016-04-13,20:38:08,,,3,333758,4,4,7,2,1,11,3,9,5,16,,"3,4",1,3.034
SI_271,2016-04-13,20:38:22,,,3,345941,5,5,7,4,7,15,6,13,8,10,,"15,3",1,1.159
SI_271,2016-04-13,20:38:34,,,3,358112,6,6,7,13,5,14,6,8,2,16,,"13,1",1,1.117
SI_271,2016-04-13,20:38:46,,,3,370416,7,7,7,4,15,13,3,5,8,16,,"13,1",1,1.258
SI_271,2016-04-13,20:38:59,,,3,382887,8,8,7,12,6,8,11,5,14,10,,"4,7",1,1.394
SI_271,2016-04-13,20:39:11,,,3,394944,9,9,7,6,5,3,2,8,14,11,,"8,5",1,1.068
SI_271,2016-04-13,20:39:23,,,3,407531,10,10,7,14,7,3,13,15,1,9,,"15,5",1,1.557
