id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_196,2015-10-26,07:43:17,1445841797609,5,552170,1,1,7,13,16,3,1,10,2,15,,"13,1",1,1.259
SI_196,2015-10-26,07:43:29,1445841797609,5,569759,2,2,7,3,8,2,11,1,4,10,,"1,5",0,6.74
SI_196,2015-10-26,07:43:47,1445841797609,5,581993,3,3,7,16,6,7,3,4,1,11,,"14,3",1,1.385
SI_196,2015-10-26,07:43:59,1445841797609,5,596878,4,4,7,4,8,9,11,1,14,10,,"8,2",0,4.034
SI_196,2015-10-26,07:44:14,1445841797609,5,609616,5,5,7,5,11,2,10,13,14,3,,"10,4",1,1.884
SI_196,2015-10-26,07:44:27,1445841797609,5,621731,6,6,7,16,7,10,3,14,6,9,,"4,6",1,1.275
SI_196,2015-10-26,07:44:39,1445841797609,5,634703,7,7,7,4,3,15,14,1,16,2,,"4,3",1,2.126
SI_196,2015-10-26,07:44:52,1445841797609,5,646912,8,8,7,2,13,8,14,15,10,1,,"2,1",1,1.368
SI_196,2015-10-26,07:45:04,1445841797609,5,658995,9,9,7,10,13,9,3,14,6,16,,"10,1",1,1.229
SI_196,2015-10-26,07:45:16,1445841797609,5,672613,10,10,7,7,2,12,5,13,1,3,,"9,6",1,2.778
