id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_187,2015-10-12,07:58:45,1444629525385,3,320554,1,1,7,8,9,15,14,7,4,13,,"6,4",1,2.249
SI_187,2015-10-12,07:58:58,1444629525385,3,334128,2,2,7,5,14,12,11,7,8,13,,"14,2",1,2.491
SI_187,2015-10-12,07:59:12,1444629525385,3,346484,3,3,7,9,2,3,12,11,13,16,,"9,1",1,1.237
SI_187,2015-10-12,07:59:24,1444629525385,3,362330,4,4,7,1,11,2,9,7,4,12,,"11,2",1,4.703
SI_187,2015-10-12,07:59:40,1444629525385,3,378972,5,5,7,9,14,5,7,8,6,15,,"13,5",1,5.525
SI_187,2015-10-12,07:59:57,1444629525385,3,391930,6,6,7,12,1,2,6,10,4,9,,"10,5",1,1.889
SI_187,2015-10-12,08:00:10,1444629525385,3,405798,7,7,7,9,8,10,14,12,15,16,,"10,3",0,2.738
SI_187,2015-10-12,08:00:24,1444629525385,3,422329,8,8,7,9,15,2,4,8,13,3,,"8,5",1,5.383
SI_187,2015-10-12,08:00:40,1444629525385,3,435985,9,9,7,1,4,7,14,13,9,10,,"10,7",1,2.55
SI_187,2015-10-12,08:00:54,1444629525385,3,452489,10,10,7,9,6,16,8,13,5,12,,"7,4",1,5.351
