id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_211,2015-11-26,12:37:42,1448537862553,3,288083,1,1,7,14,12,5,9,10,2,7,,"6,3",0,2.346
SI_211,2015-11-26,12:37:55,1448537862553,3,300215,2,2,7,14,6,12,16,8,13,4,,"13,2",1,1.29
SI_211,2015-11-26,12:38:07,1448537862553,3,312980,3,3,7,4,16,3,7,5,13,9,,"7,3",0,1.926
SI_211,2015-11-26,12:38:20,1448537862553,3,326351,4,4,7,16,12,5,10,7,13,2,,"2,3",1,2.526
SI_211,2015-11-26,12:38:34,1448537862553,3,338535,5,5,7,5,7,11,12,15,6,14,,"5,1",1,1.35
SI_211,2015-11-26,12:38:46,1448537862553,3,351570,6,6,7,2,9,13,3,10,7,1,,"12,4",1,2.197
SI_211,2015-11-26,12:38:59,1448537862553,3,363220,7,7,7,13,15,2,9,8,4,10,,"10,7",1,0.815
SI_211,2015-11-26,12:39:10,1448537862553,3,375531,8,8,7,10,9,1,4,15,13,3,,"2,3",0,1.477
SI_211,2015-11-26,12:39:23,1448537862553,3,387649,9,9,7,16,10,3,7,11,2,13,,"3,3",1,1.281
SI_211,2015-11-26,12:39:35,1448537862553,3,399623,10,10,7,16,13,8,15,6,1,3,,"1,6",1,1.135
