id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_451,2016-03-08,08:06:05,,,4,519091,1,1,7,15,12,4,3,16,11,14,,"8,4",0,1.051
SI_451,2016-03-08,08:06:17,,,4,531719,2,2,7,4,3,9,12,10,7,6,,"8,4",0,1.772
SI_451,2016-03-08,08:06:29,,,4,544513,3,3,7,14,5,15,16,11,10,7,,"5,2",0,1.952
SI_451,2016-03-08,08:06:42,,,4,556545,4,4,7,4,7,13,6,2,10,14,,"6,6",0,1.183
SI_451,2016-03-08,08:06:54,,,4,568685,5,5,7,10,5,13,16,3,4,15,,"14,4",1,1.296
SI_451,2016-03-08,08:07:06,,,4,581277,6,6,7,9,15,5,7,12,8,13,,"7,4",1,1.746
SI_451,2016-03-08,08:07:19,,,4,593252,7,7,7,5,9,7,3,11,10,8,,"5,1",1,1.116
SI_451,2016-03-08,08:07:31,,,4,605612,8,8,7,13,10,7,5,11,2,3,,"11,5",0,1.516
SI_451,2016-03-08,08:07:43,,,4,617563,9,9,7,13,4,3,14,5,1,15,,"1,6",1,1.095
SI_451,2016-03-08,08:07:55,,,4,629418,10,10,7,16,9,1,8,14,2,15,,"2,1",0,1.012
