id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_219,2015-11-23,16:22:33,1448292153817,1,17911,1,1,7,3,2,6,13,1,16,11,,"4,2",1,1.186
SI_219,2015-11-23,16:22:45,1448292153817,1,30319,2,2,7,6,13,12,5,10,2,9,,"9,7",1,1.494
SI_219,2015-11-23,16:22:58,1448292153817,1,42397,3,3,7,8,4,14,3,12,15,16,,"7,7",1,1.143
SI_219,2015-11-23,16:23:10,1448292153817,1,54355,4,4,7,5,14,6,7,3,12,10,,"5,1",1,1.046
SI_219,2015-11-23,16:23:22,1448292153817,1,66143,5,5,7,13,8,3,10,4,2,1,,"1,7",1,0.89
SI_219,2015-11-23,16:23:34,1448292153817,1,78272,6,6,7,1,5,16,7,15,2,10,,"2,6",1,1.215
SI_219,2015-11-23,16:23:46,1448292153817,1,92094,7,7,7,10,6,15,13,12,7,3,,"7,7",1,2.906
SI_219,2015-11-23,16:24:00,1448292153817,1,104065,8,8,7,8,7,11,4,16,15,10,,"2,7",1,1.057
SI_219,2015-11-23,16:24:12,1448292153817,1,116119,9,9,7,7,13,5,4,15,16,9,,"1,2",1,1.152
SI_219,2015-11-23,16:24:24,1448292153817,1,128080,10,10,7,14,10,6,4,12,8,5,,"8,6",1,1.063
