id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_166,2015-06-24,22:39:18,1435178358929,5,589271,1,1,7,1,5,12,10,6,16,4,,"13,7",1,7.187
SI_166,2015-06-24,22:39:37,1435178358929,5,609172,2,2,7,11,16,4,8,3,1,2,,"3,5",1,8.998
SI_166,2015-06-24,22:39:56,1435178358929,5,621608,3,3,7,7,16,5,14,10,2,8,,"3,4",1,1.497
SI_166,2015-06-24,22:40:09,1435178358929,5,634758,4,4,7,9,16,10,1,6,13,4,,"9,1",1,2.226
SI_166,2015-06-24,22:40:22,1435178358929,5,647742,5,5,7,12,6,7,16,1,8,14,,"8,6",1,2.071
SI_166,2015-06-24,22:40:35,1435178358929,5,660956,6,6,7,9,6,1,15,12,2,11,,"11,7",0,2.325
SI_166,2015-06-24,22:40:48,1435178358929,5,674068,7,7,7,12,14,16,5,6,11,10,,"5,4",1,2.213
SI_166,2015-06-24,22:41:01,1435178358929,5,690071,8,8,7,3,13,6,8,7,2,12,,"8,4",1,5.058
SI_166,2015-06-24,22:41:17,1435178358929,5,703042,9,9,7,13,6,9,1,8,3,11,,"11,7",1,2.067
SI_166,2015-06-24,22:41:30,1435178358929,5,715889,10,10,7,2,13,3,6,9,4,1,,"9,2",1,1.918
