id,date,time,t0,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_196,2015-10-26,12:34:59,1445859299557,4,399666,1,1,7,5,7,1,12,6,3,11,,"11,7",1,1.793
SI_196,2015-10-26,12:35:12,1445859299557,4,412769,2,2,7,3,9,13,6,16,15,5,,"9,6",1,2.243
SI_196,2015-10-26,12:35:25,1445859299557,4,426469,3,3,7,4,6,12,13,8,14,15,,"4,5",0,2.847
SI_196,2015-10-26,12:35:39,1445859299557,4,440271,4,4,7,9,12,10,7,4,3,1,,"12,5",1,2.951
SI_196,2015-10-26,12:35:52,1445859299557,4,453331,5,5,7,16,6,12,14,2,15,10,,"7,4",0,2.212
SI_196,2015-10-26,12:36:05,1445859299557,4,465658,6,6,7,4,14,13,11,9,8,2,,"14,2",1,1.48
SI_196,2015-10-26,12:36:18,1445859299557,4,477979,7,7,7,6,1,11,13,9,14,10,,"13,4",0,1.423
SI_196,2015-10-26,12:36:30,1445859299557,4,490085,8,8,7,7,5,3,10,11,4,1,,"11,5",1,1.26
SI_196,2015-10-26,12:36:42,1445859299557,4,504014,9,9,7,12,2,16,7,14,15,11,,"7,2",1,3.041
SI_196,2015-10-26,12:36:56,1445859299557,4,516716,10,10,7,15,10,8,16,9,4,1,,"15,5",0,1.859
