id,date,time,t0,t0_absolute,order_of_test,time_start_battery,order_in_test,order,no_grids,grid1,grid2,grid3,grid4,grid5,grid6,grid7,grid8,pres_grid,correct,response_time
SI_275,2016-03-23,06:37:12,,,5,557983,1,1,7,3,5,7,6,12,1,13,,"13,7",1,1.904
SI_275,2016-03-23,06:37:25,,,5,572298,2,2,7,7,4,16,13,11,8,15,,"11,5",1,3.381
SI_275,2016-03-23,06:37:40,,,5,585322,3,3,7,12,14,6,1,2,11,9,,"9,4",1,2.107
SI_275,2016-03-23,06:37:53,,,5,598244,4,4,7,1,11,4,5,14,15,8,,"14,5",1,1.996
SI_275,2016-03-23,06:38:06,,,5,610525,5,5,7,2,3,13,10,8,1,9,,"6,6",1,1.381
SI_275,2016-03-23,06:38:18,,,5,623323,6,6,7,12,7,1,3,4,16,6,,"6,7",1,1.847
SI_275,2016-03-23,06:38:31,,,5,635855,7,7,7,9,10,15,14,1,2,6,,"15,3",1,1.61
SI_275,2016-03-23,06:38:43,,,5,648175,8,8,7,4,5,16,12,14,13,11,,"4,3",1,1.403
SI_275,2016-03-23,06:38:55,,,5,661307,9,9,7,16,2,4,1,12,7,5,,"2,2",0,2.194
SI_275,2016-03-23,06:39:09,,,5,674784,10,10,7,16,3,13,12,11,4,8,,"13,3",0,2.555
